item_id,condition,position,length,sentiment,judge,score
3,first_short_neutral,first,short,neutral,llama,3.32
3,first_short_positive,first,short,positive,llama,3.49
3,first_normal_negative,first,normal,negative,llama,4.05
3,first_normal_neutral,first,normal,neutral,llama,3.7
3,first_normal_positive,first,normal,positive,llama,2.66
3,first_long_negative,first,long,negative,llama,4.03
3,first_long_neutral,first,long,neutral,llama,2.69
3,first_long_positive,first,long,positive,llama,3.6
3,second_short_negative,second,short,negative,llama,2.21
3,second_short_neutral,second,short,neutral,llama,3.07
3,second_short_positive,second,short,positive,llama,2.57
3,second_normal_negative,second,normal,negative,llama,2.46
3,second_normal_neutral,second,normal,neutral,llama,2.78
3,second_normal_positive,second,normal,positive,llama,3.86
3,second_long_negative,second,long,negative,llama,3.21
3,second_long_neutral,second,long,neutral,llama,3.78
3,second_long_positive,second,long,positive,llama,4.28
4,first_short_negative,first,short,negative,llama,3.32
4,first_short_neutral,first,short,neutral,llama,3.64
4,first_short_positive,first,short,positive,llama,3.02
4,first_normal_negative,first,normal,negative,llama,3.31
4,first_normal_neutral,first,normal,neutral,llama,2.93
4,first_normal_positive,first,normal,positive,llama,3.93
4,first_long_negative,first,long,negative,llama,3.95
4,first_long_neutral,first,long,neutral,llama,4.13
4,first_long_positive,first,long,positive,llama,3.79
4,second_short_negative,second,short,negative,llama,3.35
4,second_short_neutral,second,short,neutral,llama,2.98
4,second_short_positive,second,short,positive,llama,2.92
4,second_normal_negative,second,normal,negative,llama,3.4
4,second_normal_neutral,second,normal,neutral,llama,3.66
4,second_normal_positive,second,normal,positive,llama,4.55
4,second_long_negative,second,long,negative,llama,3.66
4,second_long_neutral,second,long,neutral,llama,2.9
4,second_long_positive,second,long,positive,llama,3.11
5,first_short_negative,first,short,negative,llama,2.55
5,first_short_neutral,first,short,neutral,llama,3.39
5,first_short_positive,first,short,positive,llama,2.95
5,first_normal_negative,first,normal,negative,llama,4.03
5,first_normal_neutral,first,normal,neutral,llama,3.35
5,first_normal_positive,first,normal,positive,llama,3.97
5,first_long_negative,first,long,negative,llama,3.58
5,first_long_neutral,first,long,neutral,llama,3.82
5,first_long_positive,first,long,positive,llama,3.28
5,second_short_negative,second,short,negative,llama,2.88
5,second_short_neutral,second,short,neutral,llama,2.84
5,second_short_positive,second,short,positive,llama,3.15
5,second_normal_negative,second,normal,negative,llama,3.21
5,second_normal_neutral,second,normal,neutral,llama,3.64
5,second_normal_positive,second,normal,positive,llama,3.22
5,second_long_negative,second,long,negative,llama,3.71
5,second_long_neutral,second,long,neutral,llama,3.61
5,second_long_positive,second,long,positive,llama,4.42
6,first_short_negative,first,short,negative,llama,1.54
6,first_short_neutral,first,short,neutral,llama,3.03
6,first_short_positive,first,short,positive,llama,4.13
6,first_normal_negative,first,normal,negative,llama,2.09
6,first_normal_neutral,first,normal,neutral,llama,4.24
6,first_normal_positive,first,normal,positive,llama,3.69
6,first_long_negative,first,long,negative,llama,2.48
6,first_long_neutral,first,long,neutral,llama,4.01
6,first_long_positive,first,long,positive,llama,3.27
6,second_short_negative,second,short,negative,llama,2.44
6,second_short_neutral,second,short,neutral,llama,3.78
6,second_short_positive,second,short,positive,llama,3.01
6,second_normal_negative,second,normal,negative,llama,2.67
6,second_normal_neutral,second,normal,neutral,llama,4.3
6,second_normal_positive,second,normal,positive,llama,3.91
6,second_long_negative,second,long,negative,llama,3.13
6,second_long_neutral,second,long,neutral,llama,3.06
6,second_long_positive,second,long,positive,llama,3.5
7,first_short_negative,first,short,negative,llama,3.99
7,first_short_neutral,first,short,neutral,llama,2.86
7,first_short_positive,first,short,positive,llama,2.86
7,first_normal_negative,first,normal,negative,llama,3.99
7,first_normal_neutral,first,normal,neutral,llama,3.36
7,first_normal_positive,first,normal,positive,llama,3.7
7,first_long_negative,first,long,negative,llama,3.76
7,first_long_neutral,first,long,neutral,llama,3.45
7,first_long_positive,first,long,positive,llama,2.59
7,second_short_negative,second,short,negative,llama,2.79
7,second_short_neutral,second,short,neutral,llama,3.67
7,second_short_positive,second,short,positive,llama,4.29
7,second_normal_negative,second,normal,negative,llama,3.09
7,second_normal_neutral,second,normal,neutral,llama,3.29
7,second_normal_positive,second,normal,positive,llama,4.13
7,second_long_negative,second,long,negative,llama,3.6
7,second_long_neutral,second,long,neutral,llama,3.6
7,second_long_positive,second,long,positive,llama,2.61
8,first_short_negative,first,short,negative,llama,2.99
8,first_short_neutral,first,short,neutral,llama,3.46
8,first_short_positive,first,short,positive,llama,2.74
8,first_normal_negative,first,normal,negative,llama,3.17
8,first_normal_neutral,first,normal,neutral,llama,4.35
8,first_normal_positive,first,normal,positive,llama,3.52
8,first_long_negative,first,long,negative,llama,2.78
8,first_long_neutral,first,long,neutral,llama,2.71
8,first_long_positive,first,long,positive,llama,3.79
8,second_short_negative,second,short,negative,llama,2.61
8,second_short_neutral,second,short,neutral,llama,2.62
8,second_short_positive,second,short,positive,llama,3.31
8,second_normal_negative,second,normal,negative,llama,3.29
8,second_normal_neutral,second,normal,neutral,llama,3.39
8,second_normal_positive,second,normal,positive,llama,3.63
8,second_long_negative,second,long,negative,llama,2.69
8,second_long_neutral,second,long,neutral,llama,3.13
8,second_long_positive,second,long,positive,llama,3.44
9,first_short_negative,first,short,negative,llama,3.17
9,first_short_neutral,first,short,neutral,llama,3.84
9,first_short_positive,first,short,positive,llama,3.14
9,first_normal_negative,first,normal,negative,llama,2.96
9,first_normal_neutral,first,normal,neutral,llama,4.24
9,first_normal_positive,first,normal,positive,llama,3.73
9,first_long_negative,first,long,negative,llama,2.8
9,first_long_neutral,first,long,neutral,llama,3.49
9,first_long_positive,first,long,positive,llama,3.18
9,second_short_negative,second,short,negative,llama,2.33
9,second_short_neutral,second,short,neutral,llama,2.38
9,second_short_positive,second,short,positive,llama,2.8
9,second_normal_negative,second,normal,negative,llama,4.18
9,second_normal_neutral,second,normal,neutral,llama,3.81
9,second_normal_positive,second,normal,positive,llama,4.14
9,second_long_negative,second,long,negative,llama,3.84
9,second_long_neutral,second,long,neutral,llama,3.38
9,second_long_positive,second,long,positive,llama,3.8
10,first_short_negative,first,short,negative,llama,3.25
10,first_short_neutral,first,short,neutral,llama,2.82
10,first_short_positive,first,short,positive,llama,2.92
10,first_normal_negative,first,normal,negative,llama,3.8
10,first_normal_neutral,first,normal,neutral,llama,2.89
10,first_normal_positive,first,normal,positive,llama,3.75
10,first_long_negative,first,long,negative,llama,3.83
10,first_long_neutral,first,long,neutral,llama,4.03
10,first_long_positive,first,long,positive,llama,3.98
10,second_short_negative,second,short,negative,llama,2.3
10,second_short_neutral,second,short,neutral,llama,3.32
10,second_short_positive,second,short,positive,llama,3.13
10,second_normal_negative,second,normal,negative,llama,2.66
10,second_normal_neutral,second,normal,neutral,llama,2.31
10,second_normal_positive,second,normal,positive,llama,3.68
10,second_long_negative,second,long,negative,llama,2.52
10,second_long_neutral,second,long,neutral,llama,2.6
10,second_long_positive,second,long,positive,llama,4.47
11,first_short_negative,first,short,negative,llama,2.6
11,first_short_neutral,first,short,neutral,llama,3.14
11,first_short_positive,first,short,positive,llama,3.54
11,first_normal_negative,first,normal,negative,llama,3.39
11,first_normal_neutral,first,normal,neutral,llama,2.99
11,first_normal_positive,first,normal,positive,llama,3.3
11,first_long_negative,first,long,negative,llama,3.9
11,first_long_neutral,first,long,neutral,llama,3.51
11,first_long_positive,first,long,positive,llama,3.79
11,second_short_negative,second,short,negative,llama,1.82
11,second_short_neutral,second,short,neutral,llama,2.76
11,second_short_positive,second,short,positive,llama,3.63
11,second_normal_negative,second,normal,negative,llama,2.79
11,second_normal_neutral,second,normal,neutral,llama,2.82
11,second_normal_positive,second,normal,positive,llama,3.64
11,second_long_negative,second,long,negative,llama,3.6
11,second_long_neutral,second,long,neutral,llama,3.62
11,second_long_positive,second,long,positive,llama,3.32
12,first_short_negative,first,short,negative,llama,3.57
12,first_short_neutral,first,short,neutral,llama,4.16
12,first_short_positive,first,short,positive,llama,4.08
12,first_normal_negative,first,normal,negative,llama,2.57
12,first_normal_neutral,first,normal,neutral,llama,4.96
12,first_normal_positive,first,normal,positive,llama,2.99
12,first_long_negative,first,long,negative,llama,2.89
12,first_long_neutral,first,long,neutral,llama,3.8
12,first_long_positive,first,long,positive,llama,3.75
12,second_short_negative,second,short,negative,llama,3.08
12,second_short_neutral,second,short,neutral,llama,3.71
12,second_short_positive,second,short,positive,llama,3.67
12,second_normal_negative,second,normal,negative,llama,2.7
12,second_normal_neutral,second,normal,neutral,llama,3.34
12,second_normal_positive,second,normal,positive,llama,3.96
12,second_long_negative,second,long,negative,llama,3.83
12,second_long_neutral,second,long,neutral,llama,4.01
12,second_long_positive,second,long,positive,llama,4.01
13,first_short_negative,first,short,negative,llama,3.55
13,first_short_neutral,first,short,neutral,llama,3.09
13,first_short_positive,first,short,positive,llama,2.84
13,first_normal_negative,first,normal,negative,llama,3.56
13,first_normal_neutral,first,normal,neutral,llama,3.27
13,first_normal_positive,first,normal,positive,llama,4.27
13,first_long_negative,first,long,negative,llama,3.06
13,first_long_neutral,first,long,neutral,llama,3.46
13,first_long_positive,first,long,positive,llama,3.59
13,second_short_negative,second,short,negative,llama,3.38
13,second_short_neutral,second,short,neutral,llama,3.43
13,second_short_positive,second,short,positive,llama,3.21
13,second_normal_negative,second,normal,negative,llama,3.3
13,second_normal_neutral,second,normal,neutral,llama,4.11
13,second_normal_positive,second,normal,positive,llama,2.57
13,second_long_negative,second,long,negative,llama,3.67
13,second_long_neutral,second,long,neutral,llama,3.99
13,second_long_positive,second,long,positive,llama,4.21
14,first_short_negative,first,short,negative,llama,3.6
14,first_short_neutral,first,short,neutral,llama,2.96
14,first_short_positive,first,short,positive,llama,3.23
14,first_normal_negative,first,normal,negative,llama,3.68
14,first_normal_neutral,first,normal,neutral,llama,3.21
14,first_normal_positive,first,normal,positive,llama,3.55
14,first_long_negative,first,long,negative,llama,2.75
14,first_long_neutral,first,long,neutral,llama,3.05
14,first_long_positive,first,long,positive,llama,3.97
14,second_short_negative,second,short,negative,llama,2.69
14,second_short_neutral,second,short,neutral,llama,2.67
14,second_short_positive,second,short,positive,llama,3.11
14,second_normal_negative,second,normal,negative,llama,3.3
14,second_normal_neutral,second,normal,neutral,llama,3.17
14,second_normal_positive,second,normal,positive,llama,3.54
14,second_long_negative,second,long,negative,llama,3.34
14,second_long_neutral,second,long,neutral,llama,3.32
14,second_long_positive,second,long,positive,llama,3.59
15,first_short_negative,first,short,negative,llama,2.76
15,first_short_neutral,first,short,neutral,llama,3.1
15,first_short_positive,first,short,positive,llama,2.58
15,first_normal_negative,first,normal,negative,llama,2.77
15,first_normal_neutral,first,normal,neutral,llama,2.91
15,first_normal_positive,first,normal,positive,llama,3.45
15,first_long_negative,first,long,negative,llama,4.07
15,first_long_neutral,first,long,neutral,llama,3.65
15,first_long_positive,first,long,positive,llama,3.88
15,second_short_negative,second,short,negative,llama,2.43
15,second_short_neutral,second,short,neutral,llama,3.19
15,second_short_positive,second,short,positive,llama,4.05
15,second_normal_negative,second,normal,negative,llama,3.11
15,second_normal_neutral,second,normal,neutral,llama,2.89
15,second_normal_positive,second,normal,positive,llama,2.87
15,second_long_negative,second,long,negative,llama,3.43
15,second_long_neutral,second,long,neutral,llama,2.98
15,second_long_positive,second,long,positive,llama,3.96
16,first_short_negative,first,short,negative,llama,2.69
16,first_short_neutral,first,short,neutral,llama,2.52
16,first_short_positive,first,short,positive,llama,3.74
16,first_normal_negative,first,normal,negative,llama,2.7
16,first_normal_neutral,first,normal,neutral,llama,3.8
16,first_normal_positive,first,normal,positive,llama,4.17
16,first_long_negative,first,long,negative,llama,3.2
16,first_long_neutral,first,long,neutral,llama,3.75
16,first_long_positive,first,long,positive,llama,4.5
16,second_short_negative,second,short,negative,llama,2.67
16,second_short_neutral,second,short,neutral,llama,3.85
16,second_short_positive,second,short,positive,llama,3.04
16,second_normal_negative,second,normal,negative,llama,2.68
16,second_normal_neutral,second,normal,neutral,llama,3.35
16,second_normal_positive,second,normal,positive,llama,3.56
16,second_long_negative,second,long,negative,llama,3.87
16,second_long_neutral,second,long,neutral,llama,3.89
16,second_long_positive,second,long,positive,llama,3.78
17,first_short_negative,first,short,negative,llama,3.53
17,first_short_neutral,first,short,neutral,llama,3.44
17,first_short_positive,first,short,positive,llama,3.9
17,first_normal_negative,first,normal,negative,llama,3.09
17,first_normal_neutral,first,normal,neutral,llama,2.96
17,first_normal_positive,first,normal,positive,llama,3.75
17,first_long_negative,first,long,negative,llama,4.84
17,first_long_neutral,first,long,neutral,llama,4.05
17,first_long_positive,first,long,positive,llama,3.45
17,second_short_negative,second,short,negative,llama,3.6
17,second_short_neutral,second,short,neutral,llama,2.12
17,second_short_positive,second,short,positive,llama,3.07
17,second_normal_negative,second,normal,negative,llama,3.35
17,second_normal_neutral,second,normal,neutral,llama,2.96
17,second_normal_positive,second,normal,positive,llama,3.15
17,second_long_negative,second,long,negative,llama,3.22
17,second_long_neutral,second,long,neutral,llama,3.18
17,second_long_positive,second,long,positive,llama,3.21
18,first_short_negative,first,short,negative,llama,2.66
18,first_short_neutral,first,short,neutral,llama,2.57
18,first_short_positive,first,short,positive,llama,3.02
18,first_normal_negative,first,normal,negative,llama,3.3
18,first_normal_neutral,first,normal,neutral,llama,4.0
18,first_normal_positive,first,normal,positive,llama,3.32
18,first_long_negative,first,long,negative,llama,2.89
18,first_long_neutral,first,long,neutral,llama,4.45
18,first_long_positive,first,long,positive,llama,3.23
18,second_short_negative,second,short,negative,llama,2.95
18,second_short_neutral,second,short,neutral,llama,2.58
18,second_short_positive,second,short,positive,llama,2.84
18,second_normal_negative,second,normal,negative,llama,3.34
18,second_normal_neutral,second,normal,neutral,llama,3.53
18,second_normal_positive,second,normal,positive,llama,4.09
18,second_long_negative,second,long,negative,llama,3.63
18,second_long_neutral,second,long,neutral,llama,3.53
18,second_long_positive,second,long,positive,llama,3.91
19,first_short_negative,first,short,negative,llama,2.68
19,first_short_neutral,first,short,neutral,llama,3.96
19,first_short_positive,first,short,positive,llama,3.77
19,first_normal_negative,first,normal,negative,llama,3.59
19,first_normal_neutral,first,normal,neutral,llama,3.8
19,first_normal_positive,first,normal,positive,llama,2.91
19,first_long_negative,first,long,negative,llama,2.93
19,first_long_neutral,first,long,neutral,llama,3.72
19,first_long_positive,first,long,positive,llama,3.87
19,second_short_negative,second,short,negative,llama,3.19
19,second_short_neutral,second,short,neutral,llama,3.1
19,second_short_positive,second,short,positive,llama,3.11
19,second_normal_negative,second,normal,negative,llama,3.78
19,second_normal_neutral,second,normal,neutral,llama,3.47
19,second_normal_positive,second,normal,positive,llama,3.82
19,second_long_negative,second,long,negative,llama,3.9
19,second_long_neutral,second,long,neutral,llama,4.08
19,second_long_positive,second,long,positive,llama,3.76
20,first_short_negative,first,short,negative,llama,3.56
20,first_short_neutral,first,short,neutral,llama,3.48
20,first_short_positive,first,short,positive,llama,4.04
20,first_normal_negative,first,normal,negative,llama,4.49
20,first_normal_neutral,first,normal,neutral,llama,2.98
20,first_normal_positive,first,normal,positive,llama,3.27
20,first_long_negative,first,long,negative,llama,4.29
20,first_long_neutral,first,long,neutral,llama,3.74
20,first_long_positive,first,long,positive,llama,3.59
20,second_short_negative,second,short,negative,llama,2.55
20,second_short_neutral,second,short,neutral,llama,3.52
20,second_short_positive,second,short,positive,llama,3.48
20,second_normal_negative,second,normal,negative,llama,4.15
20,second_normal_neutral,second,normal,neutral,llama,3.25
20,second_normal_positive,second,normal,positive,llama,3.9
20,second_long_negative,second,long,negative,llama,4.13
20,second_long_neutral,second,long,neutral,llama,2.73
20,second_long_positive,second,long,positive,llama,3.07
21,first_short_negative,first,short,negative,llama,3.34
21,first_short_neutral,first,short,neutral,llama,3.06
21,first_short_positive,first,short,positive,llama,3.29
21,first_normal_negative,first,normal,negative,llama,3.02
21,first_normal_neutral,first,normal,neutral,llama,3.43
21,first_normal_positive,first,normal,positive,llama,3.2
21,first_long_negative,first,long,negative,llama,2.86
21,first_long_neutral,first,long,neutral,llama,3.84
21,first_long_positive,first,long,positive,llama,3.86
21,second_short_negative,second,short,negative,llama,3.39
21,second_short_neutral,second,short,neutral,llama,3.31
21,second_short_positive,second,short,positive,llama,3.41
21,second_normal_negative,second,normal,negative,llama,3.53
21,second_normal_neutral,second,normal,neutral,llama,2.84
21,second_normal_positive,second,normal,positive,llama,3.2
21,second_long_negative,second,long,negative,llama,3.44
21,second_long_neutral,second,long,neutral,llama,3.92
21,second_long_positive,second,long,positive,llama,3.92
22,first_short_negative,first,short,negative,llama,3.09
22,first_short_neutral,first,short,neutral,llama,3.26
22,first_short_positive,first,short,positive,llama,3.62
22,first_normal_negative,first,normal,negative,llama,2.77
22,first_normal_neutral,first,normal,neutral,llama,3.92
22,first_normal_positive,first,normal,positive,llama,4.04
22,first_long_negative,first,long,negative,llama,3.96
22,first_long_neutral,first,long,neutral,llama,4.15
22,first_long_positive,first,long,positive,llama,4.3
22,second_short_negative,second,short,negative,llama,1.96
22,second_short_neutral,second,short,neutral,llama,3.16
22,second_short_positive,second,short,positive,llama,2.49
22,second_normal_negative,second,normal,negative,llama,2.67
22,second_normal_neutral,second,normal,neutral,llama,3.23
22,second_normal_positive,second,normal,positive,llama,4.04
22,second_long_negative,second,long,negative,llama,3.47
22,second_long_neutral,second,long,neutral,llama,3.57
22,second_long_positive,second,long,positive,llama,4.49
23,first_short_negative,first,short,negative,llama,3.32
23,first_short_neutral,first,short,neutral,llama,2.88
23,first_short_positive,first,short,positive,llama,2.8
23,first_normal_negative,first,normal,negative,llama,2.91
23,first_normal_neutral,first,normal,neutral,llama,3.56
23,first_normal_positive,first,normal,positive,llama,2.88
23,first_long_negative,first,long,negative,llama,3.72
23,first_long_neutral,first,long,neutral,llama,3.8
23,first_long_positive,first,long,positive,llama,3.44
23,second_short_negative,second,short,negative,llama,2.95
23,second_short_neutral,second,short,neutral,llama,3.31
23,second_short_positive,second,short,positive,llama,2.88
23,second_normal_negative,second,normal,negative,llama,3.52
23,second_normal_neutral,second,normal,neutral,llama,2.94
23,second_normal_positive,second,normal,positive,llama,3.74
23,second_long_negative,second,long,negative,llama,4.03
23,second_long_neutral,second,long,neutral,llama,3.61
23,second_long_positive,second,long,positive,llama,2.96
24,first_short_negative,first,short,negative,llama,3.24
24,first_short_neutral,first,short,neutral,llama,3.39
24,first_short_positive,first,short,positive,llama,3.07
24,first_normal_negative,first,normal,negative,llama,2.72
24,first_normal_neutral,first,normal,neutral,llama,3.31
24,first_normal_positive,first,normal,positive,llama,4.08
24,first_long_negative,first,long,negative,llama,3.91
24,first_long_neutral,first,long,neutral,llama,4.25
24,first_long_positive,first,long,positive,llama,3.78
24,second_short_negative,second,short,negative,llama,3.88
24,second_short_neutral,second,short,neutral,llama,2.63
24,second_short_positive,second,short,positive,llama,3.42
24,second_normal_negative,second,normal,negative,llama,3.03
24,second_normal_neutral,second,normal,neutral,llama,4.05
24,second_normal_positive,second,normal,positive,llama,3.47
24,second_long_negative,second,long,negative,llama,2.78
24,second_long_neutral,second,long,neutral,llama,3.57
24,second_long_positive,second,long,positive,llama,3.04
25,first_short_negative,first,short,negative,llama,2.76
25,first_short_neutral,first,short,neutral,llama,3.81
25,first_short_positive,first,short,positive,llama,3.49
25,first_normal_negative,first,normal,negative,llama,3.78
25,first_normal_neutral,first,normal,neutral,llama,3.06
25,first_normal_positive,first,normal,positive,llama,4.3
25,first_long_negative,first,long,negative,llama,3.41
25,first_long_neutral,first,long,neutral,llama,2.67
25,first_long_positive,first,long,positive,llama,3.35
25,second_short_negative,second,short,negative,llama,2.2
25,second_short_neutral,second,short,neutral,llama,2.32
25,second_short_positive,second,short,positive,llama,3.46
25,second_normal_negative,second,normal,negative,llama,3.33
25,second_normal_neutral,second,normal,neutral,llama,3.6
25,second_normal_positive,second,normal,positive,llama,3.08
25,second_long_negative,second,long,negative,llama,3.57
25,second_long_neutral,second,long,neutral,llama,2.72
25,second_long_positive,second,long,positive,llama,3.36
26,first_short_negative,first,short,negative,llama,3.12
26,first_short_neutral,first,short,neutral,llama,3.06
26,first_short_positive,first,short,positive,llama,3.55
26,first_normal_negative,first,normal,negative,llama,3.34
26,first_normal_neutral,first,normal,neutral,llama,3.74
26,first_normal_positive,first,normal,positive,llama,3.8
26,first_long_negative,first,long,negative,llama,3.98
26,first_long_neutral,first,long,neutral,llama,3.41
26,first_long_positive,first,long,positive,llama,4.13
26,second_short_negative,second,short,negative,llama,3.04
26,second_short_neutral,second,short,neutral,llama,3.17
26,second_short_positive,second,short,positive,llama,3.27
26,second_normal_negative,second,normal,negative,llama,2.07
26,second_normal_neutral,second,normal,neutral,llama,4.26
26,second_normal_positive,second,normal,positive,llama,2.99
26,second_long_negative,second,long,negative,llama,2.9
26,second_long_neutral,second,long,neutral,llama,3.29
26,second_long_positive,second,long,positive,llama,2.94
27,first_short_negative,first,short,negative,llama,4.07
27,first_short_neutral,first,short,neutral,llama,3.04
27,first_short_positive,first,short,positive,llama,3.16
27,first_normal_negative,first,normal,negative,llama,2.94
27,first_normal_neutral,first,normal,neutral,llama,3.72
27,first_normal_positive,first,normal,positive,llama,4.35
27,first_long_negative,first,long,negative,llama,3.64
27,first_long_neutral,first,long,neutral,llama,3.26
27,first_long_positive,first,long,positive,llama,4.46
27,second_short_negative,second,short,negative,llama,3.04
27,second_short_neutral,second,short,neutral,llama,2.69
27,second_short_positive,second,short,positive,llama,3.16
27,second_normal_negative,second,normal,negative,llama,3.22
27,second_normal_neutral,second,normal,neutral,llama,3.42
27,second_normal_positive,second,normal,positive,llama,3.45
27,second_long_negative,second,long,negative,llama,3.31
27,second_long_neutral,second,long,neutral,llama,4.38
27,second_long_positive,second,long,positive,llama,5
28,first_short_negative,first,short,negative,llama,3.29
28,first_short_neutral,first,short,neutral,llama,2.89
28,first_short_positive,first,short,positive,llama,2.97
28,first_normal_negative,first,normal,negative,llama,3.76
28,first_normal_neutral,first,normal,neutral,llama,2.69
28,first_normal_positive,first,normal,positive,llama,3.56
28,first_long_negative,first,long,negative,llama,3.7
28,first_long_neutral,first,long,neutral,llama,3.74
28,first_long_positive,first,long,positive,llama,3.6
28,second_short_negative,second,short,negative,llama,3.82
28,second_short_neutral,second,short,neutral,llama,3.45
28,second_short_positive,second,short,positive,llama,2.96
28,second_normal_negative,second,normal,negative,llama,3.54
28,second_normal_neutral,second,normal,neutral,llama,3.21
28,second_normal_positive,second,normal,positive,llama,3.19
28,second_long_negative,second,long,negative,llama,3.1
28,second_long_neutral,second,long,neutral,llama,4.04
28,second_long_positive,second,long,positive,llama,3.32
29,first_short_negative,first,short,negative,llama,3.16
29,first_short_neutral,first,short,neutral,llama,3.86
29,first_short_positive,first,short,positive,llama,3.65
29,first_normal_negative,first,normal,negative,llama,3.47
29,first_normal_neutral,first,normal,neutral,llama,3.17
29,first_normal_positive,first,normal,positive,llama,4.82
29,first_long_negative,first,long,negative,llama,3.91
29,first_long_neutral,first,long,neutral,llama,2.47
29,first_long_positive,first,long,positive,llama,4.45
29,second_short_negative,second,short,negative,llama,2.26
29,second_short_neutral,second,short,neutral,llama,2.36
29,second_short_positive,second,short,positive,llama,2.85
29,second_normal_negative,second,normal,negative,llama,3.78
29,second_normal_neutral,second,normal,neutral,llama,3.16
29,second_normal_positive,second,normal,positive,llama,3.56
29,second_long_negative,second,long,negative,llama,2.46
29,second_long_neutral,second,long,neutral,llama,3.99
29,second_long_positive,second,long,positive,llama,3.47
30,first_short_negative,first,short,negative,llama,2.56
30,first_short_neutral,first,short,neutral,llama,3.51
30,first_short_positive,first,short,positive,llama,3.74
30,first_normal_negative,first,normal,negative,llama,3.39
30,first_normal_neutral,first,normal,neutral,llama,4.15
30,first_normal_positive,first,normal,positive,llama,3.94
30,first_long_negative,first,long,negative,llama,4.25
30,first_long_neutral,first,long,neutral,llama,3.62
30,first_long_positive,first,long,positive,llama,3.85
30,second_short_negative,second,short,negative,llama,3.33
30,second_short_neutral,second,short,neutral,llama,3.63
30,second_short_positive,second,short,positive,llama,3.03
30,second_normal_negative,second,normal,negative,llama,4.09
30,second_normal_neutral,second,normal,neutral,llama,3.36
30,second_normal_positive,second,normal,positive,llama,3.45
30,second_long_negative,second,long,negative,llama,3.52
30,second_long_neutral,second,long,neutral,llama,3.02
30,second_long_positive,second,long,positive,llama,2.78
31,first_short_negative,first,short,negative,llama,4.23
31,first_short_neutral,first,short,neutral,llama,3.88
31,first_short_positive,first,short,positive,llama,3.04
31,first_normal_negative,first,normal,negative,llama,3.42
31,first_normal_neutral,first,normal,neutral,llama,3.81
31,first_normal_positive,first,normal,positive,llama,3.41
31,first_long_negative,first,long,negative,llama,4.22
31,first_long_neutral,first,long,neutral,llama,3.4
31,first_long_positive,first,long,positive,llama,4.3
31,second_short_negative,second,short,negative,llama,2.58
31,second_short_neutral,second,short,neutral,llama,3.3
31,second_short_positive,second,short,positive,llama,3.97
31,second_normal_negative,second,normal,negative,llama,3.39
31,second_normal_neutral,second,normal,neutral,llama,3.06
31,second_normal_positive,second,normal,positive,llama,3.56
31,second_long_negative,second,long,negative,llama,3.66
31,second_long_neutral,second,long,neutral,llama,3.24
31,second_long_positive,second,long,positive,llama,3.4
32,first_short_negative,first,short,negative,llama,4.08
32,first_short_neutral,first,short,neutral,llama,4.05
32,first_short_positive,first,short,positive,llama,3.17
32,first_normal_negative,first,normal,negative,llama,2.69
32,first_normal_neutral,first,normal,neutral,llama,2.86
32,first_normal_positive,first,normal,positive,llama,3.09
32,first_long_negative,first,long,negative,llama,3.36
32,first_long_neutral,first,long,neutral,llama,3.61
32,first_long_positive,first,long,positive,llama,3.11
32,second_short_negative,second,short,negative,llama,2.98
32,second_short_neutral,second,short,neutral,llama,1.6
32,second_short_positive,second,short,positive,llama,3.27
32,second_normal_negative,second,normal,negative,llama,3.95
32,second_normal_neutral,second,normal,neutral,llama,2.69
32,second_normal_positive,second,normal,positive,llama,2.01
32,second_long_negative,second,long,negative,llama,3.38
32,second_long_neutral,second,long,neutral,llama,3.8
32,second_long_positive,second,long,positive,llama,3.4
33,first_short_negative,first,short,negative,llama,3.31
33,first_short_neutral,first,short,neutral,llama,4.0
33,first_short_positive,first,short,positive,llama,4.34
33,first_normal_negative,first,normal,negative,llama,3.65
33,first_normal_neutral,first,normal,neutral,llama,2.88
33,first_normal_positive,first,normal,positive,llama,3.73
33,first_long_negative,first,long,negative,llama,3.0
33,first_long_neutral,first,long,neutral,llama,3.64
33,first_long_positive,first,long,positive,llama,3.68
33,second_short_negative,second,short,negative,llama,2.61
33,second_short_neutral,second,short,neutral,llama,3.82
33,second_short_positive,second,short,positive,llama,3.09
33,second_normal_negative,second,normal,negative,llama,2.41
33,second_normal_neutral,second,normal,neutral,llama,3.49
33,second_normal_positive,second,normal,positive,llama,3.79
33,second_long_negative,second,long,negative,llama,3.33
33,second_long_neutral,second,long,neutral,llama,3.06
33,second_long_positive,second,long,positive,llama,3.38
34,first_short_negative,first,short,negative,llama,2.91
34,first_short_neutral,first,short,neutral,llama,3.1
34,first_short_positive,first,short,positive,llama,3.15
34,first_normal_negative,first,normal,negative,llama,3.24
34,first_normal_neutral,first,normal,neutral,llama,2.82
34,first_normal_positive,first,normal,positive,llama,3.77
34,first_long_negative,first,long,negative,llama,3.11
34,first_long_neutral,first,long,neutral,llama,4.09
34,first_long_positive,first,long,positive,llama,3.99
34,second_short_negative,second,short,negative,llama,3.65
34,second_short_neutral,second,short,neutral,llama,2.37
34,second_short_positive,second,short,positive,llama,3.91
34,second_normal_negative,second,normal,negative,llama,3.09
34,second_normal_neutral,second,normal,neutral,llama,3.61
34,second_normal_positive,second,normal,positive,llama,3.89
34,second_long_negative,second,long,negative,llama,3.78
34,second_long_neutral,second,long,neutral,llama,3.48
