judge,item_id,condition,position,length,sentiment,score,repeat_num,corrected_score,method
deepseek,244,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,244,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,244,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,244,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,244,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,244,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,244,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,245,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,245,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,245,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,245,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,245,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,245,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
deepseek,245,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,245,best_biased,second,long,positive,3.0,1,3.1,consensus
deepseek,246,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,246,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,246,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,246,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,246,negative_tone,first,normal,negative,4.0,1,3.8,consensus
deepseek,246,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
deepseek,246,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,246,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,247,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,247,short_response,first,short,neutral,4.0,1,3.8,consensus
deepseek,247,verbose_response,first,long,neutral,3.0,1,3.1,consensus
deepseek,247,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,247,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,247,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,247,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,247,best_biased,second,long,positive,3.0,1,3.1,consensus
deepseek,248,baseline,first,normal,neutral,3.0,1,3.2,consensus
deepseek,248,short_response,first,short,neutral,3.0,1,3.2,consensus
deepseek,248,verbose_response,first,long,neutral,4.0,1,3.9,consensus
deepseek,248,positive_tone,first,normal,positive,4.0,1,3.9,consensus
deepseek,248,negative_tone,first,normal,negative,3.0,1,3.2,consensus
deepseek,248,disfavored_pos,second,normal,neutral,4.0,1,3.9,consensus
deepseek,248,worst_case,second,short,negative,3.0,1,3.2,consensus
deepseek,248,best_biased,second,long,positive,3.0,1,3.2,consensus
deepseek,249,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,249,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,249,verbose_response,first,long,neutral,3.0,1,3.1,consensus
deepseek,249,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,249,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,249,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,249,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,249,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,250,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,250,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,250,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,250,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,250,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,250,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,250,worst_case,second,short,negative,4.0,1,3.8,consensus
deepseek,250,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,251,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,251,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,251,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,251,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,251,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,251,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
deepseek,251,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,251,best_biased,second,long,positive,3.0,1,3.1,consensus
deepseek,252,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,252,short_response,first,short,neutral,4.0,1,3.8,consensus
deepseek,252,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,252,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,252,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,252,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,252,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,252,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,253,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,253,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,253,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,253,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,253,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,253,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
deepseek,253,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,253,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,254,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,254,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,254,verbose_response,first,long,neutral,3.0,1,3.1,consensus
deepseek,254,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,254,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,254,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
deepseek,254,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,254,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,255,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,255,short_response,first,short,neutral,4.0,1,3.8,consensus
deepseek,255,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,255,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,255,negative_tone,first,normal,negative,4.0,1,3.8,consensus
deepseek,255,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,255,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,255,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,256,baseline,first,normal,neutral,4.0,1,3.9,consensus
deepseek,256,short_response,first,short,neutral,3.0,1,3.2,consensus
deepseek,256,verbose_response,first,long,neutral,4.0,1,3.9,consensus
deepseek,256,positive_tone,first,normal,positive,3.0,1,3.2,consensus
deepseek,256,negative_tone,first,normal,negative,3.0,1,3.2,consensus
deepseek,256,disfavored_pos,second,normal,neutral,3.0,1,3.2,consensus
deepseek,256,worst_case,second,short,negative,3.0,1,3.2,consensus
deepseek,256,best_biased,second,long,positive,4.0,1,3.9,consensus
deepseek,257,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,257,short_response,first,short,neutral,4.0,1,3.8,consensus
deepseek,257,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,257,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,257,negative_tone,first,normal,negative,4.0,1,3.8,consensus
deepseek,257,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
deepseek,257,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,257,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,258,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,258,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,258,verbose_response,first,long,neutral,3.0,1,3.1,consensus
deepseek,258,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,258,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,258,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,258,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,258,best_biased,second,long,positive,3.0,1,3.1,consensus
deepseek,259,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,259,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,259,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,259,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,259,negative_tone,first,normal,negative,4.0,1,3.8,consensus
deepseek,259,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,259,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,259,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,260,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,260,short_response,first,short,neutral,4.0,1,3.8,consensus
deepseek,260,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,260,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,260,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,260,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
deepseek,260,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,260,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,261,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,261,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,261,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,261,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,261,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,261,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
deepseek,261,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,261,best_biased,second,long,positive,3.0,1,3.1,consensus
deepseek,262,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,262,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,262,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,262,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,262,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,262,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,262,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,262,best_biased,second,long,positive,3.0,1,3.1,consensus
deepseek,263,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,263,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,263,verbose_response,first,long,neutral,3.0,1,3.1,consensus
deepseek,263,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,263,negative_tone,first,normal,negative,4.0,1,3.8,consensus
deepseek,263,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
deepseek,263,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,263,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,264,baseline,first,normal,neutral,4.0,1,3.9,consensus
deepseek,264,short_response,first,short,neutral,3.0,1,3.2,consensus
deepseek,264,verbose_response,first,long,neutral,4.0,1,3.9,consensus
deepseek,264,positive_tone,first,normal,positive,4.0,1,3.9,consensus
deepseek,264,negative_tone,first,normal,negative,3.0,1,3.2,consensus
deepseek,264,disfavored_pos,second,normal,neutral,4.0,1,3.9,consensus
deepseek,264,worst_case,second,short,negative,4.0,1,3.9,consensus
deepseek,264,best_biased,second,long,positive,4.0,1,3.9,consensus
deepseek,265,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,265,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,265,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,265,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,265,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,265,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,265,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,265,best_biased,second,long,positive,3.0,1,3.1,consensus
deepseek,266,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,266,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,266,verbose_response,first,long,neutral,3.0,1,3.1,consensus
deepseek,266,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,266,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,266,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,266,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,266,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,267,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,267,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,267,verbose_response,first,long,neutral,3.0,1,3.1,consensus
deepseek,267,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,267,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,267,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,267,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,267,best_biased,second,long,positive,3.0,1,3.1,consensus
deepseek,268,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,268,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,268,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,268,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,268,negative_tone,first,normal,negative,4.0,1,3.8,consensus
deepseek,268,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
deepseek,268,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,268,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,269,baseline,first,normal,neutral,4.0,1,3.9,consensus
deepseek,269,short_response,first,short,neutral,3.0,1,3.2,consensus
deepseek,269,verbose_response,first,long,neutral,4.0,1,3.9,consensus
deepseek,269,positive_tone,first,normal,positive,4.0,1,3.9,consensus
deepseek,269,negative_tone,first,normal,negative,4.0,1,3.9,consensus
deepseek,269,disfavored_pos,second,normal,neutral,3.0,1,3.2,consensus
deepseek,269,worst_case,second,short,negative,3.0,1,3.2,consensus
deepseek,269,best_biased,second,long,positive,3.0,1,3.2,consensus
deepseek,270,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,270,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,270,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,270,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,270,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,270,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
deepseek,270,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,270,best_biased,second,long,positive,3.0,1,3.1,consensus
deepseek,271,baseline,first,normal,neutral,3.0,1,3.2,consensus
deepseek,271,short_response,first,short,neutral,3.0,1,3.2,consensus
deepseek,271,verbose_response,first,long,neutral,3.0,1,3.2,consensus
deepseek,271,positive_tone,first,normal,positive,3.0,1,3.2,consensus
deepseek,271,negative_tone,first,normal,negative,3.0,1,3.2,consensus
deepseek,271,disfavored_pos,second,normal,neutral,3.0,1,3.2,consensus
deepseek,271,worst_case,second,short,negative,3.0,1,3.2,consensus
deepseek,271,best_biased,second,long,positive,3.0,1,3.2,consensus
deepseek,272,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,272,short_response,first,short,neutral,4.0,1,3.8,consensus
deepseek,272,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,272,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,272,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,272,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
deepseek,272,worst_case,second,short,negative,4.0,1,3.8,consensus
deepseek,272,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,273,baseline,first,normal,neutral,3.0,1,3.2,consensus
deepseek,273,short_response,first,short,neutral,3.0,1,3.2,consensus
deepseek,273,verbose_response,first,long,neutral,4.0,1,3.9,consensus
deepseek,273,positive_tone,first,normal,positive,3.0,1,3.2,consensus
deepseek,273,negative_tone,first,normal,negative,4.0,1,3.9,consensus
deepseek,273,disfavored_pos,second,normal,neutral,3.0,1,3.2,consensus
deepseek,273,worst_case,second,short,negative,3.0,1,3.2,consensus
deepseek,273,best_biased,second,long,positive,4.0,1,3.9,consensus
deepseek,274,baseline,first,normal,neutral,4.0,1,3.9,consensus
deepseek,274,short_response,first,short,neutral,4.0,1,3.9,consensus
deepseek,274,verbose_response,first,long,neutral,3.0,1,3.2,consensus
deepseek,274,positive_tone,first,normal,positive,3.0,1,3.2,consensus
deepseek,274,negative_tone,first,normal,negative,3.0,1,3.2,consensus
deepseek,274,disfavored_pos,second,normal,neutral,3.0,1,3.2,consensus
deepseek,274,worst_case,second,short,negative,3.0,1,3.2,consensus
deepseek,274,best_biased,second,long,positive,4.0,1,3.9,consensus
deepseek,275,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,275,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,275,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,275,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,275,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,275,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
deepseek,275,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,275,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,276,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,276,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,276,verbose_response,first,long,neutral,3.0,1,3.1,consensus
deepseek,276,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,276,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,276,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,276,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,276,best_biased,second,long,positive,3.0,1,3.1,consensus
deepseek,277,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,277,short_response,first,short,neutral,4.0,1,3.8,consensus
deepseek,277,verbose_response,first,long,neutral,3.0,1,3.1,consensus
deepseek,277,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,277,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,277,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
deepseek,277,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,277,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,278,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,278,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,278,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,278,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,278,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,278,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,278,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,278,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,279,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,279,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,279,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,279,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,279,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,279,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
deepseek,279,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,279,best_biased,second,long,positive,3.0,1,3.1,consensus
deepseek,280,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,280,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,280,verbose_response,first,long,neutral,3.0,1,3.1,consensus
deepseek,280,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,280,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,280,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,280,worst_case,second,short,negative,4.0,1,3.8,consensus
deepseek,280,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,281,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,281,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,281,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,281,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,281,negative_tone,first,normal,negative,4.0,1,3.8,consensus
deepseek,281,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
deepseek,281,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,281,best_biased,second,long,positive,3.0,1,3.1,consensus
deepseek,282,baseline,first,normal,neutral,3.0,1,3.2,consensus
deepseek,282,short_response,first,short,neutral,3.0,1,3.2,consensus
deepseek,282,verbose_response,first,long,neutral,4.0,1,3.9,consensus
deepseek,282,positive_tone,first,normal,positive,3.0,1,3.2,consensus
deepseek,282,negative_tone,first,normal,negative,4.0,1,3.9,consensus
deepseek,282,disfavored_pos,second,normal,neutral,3.0,1,3.2,consensus
deepseek,282,worst_case,second,short,negative,3.0,1,3.2,consensus
deepseek,282,best_biased,second,long,positive,3.0,1,3.2,consensus
deepseek,283,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,283,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,283,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,283,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,283,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,283,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,283,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,283,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,284,baseline,first,normal,neutral,3.0,1,3.2,consensus
deepseek,284,short_response,first,short,neutral,3.0,1,3.2,consensus
deepseek,284,verbose_response,first,long,neutral,4.0,1,3.9,consensus
deepseek,284,positive_tone,first,normal,positive,4.0,1,3.9,consensus
deepseek,284,negative_tone,first,normal,negative,3.0,1,3.2,consensus
deepseek,284,disfavored_pos,second,normal,neutral,3.0,1,3.2,consensus
deepseek,284,worst_case,second,short,negative,4.0,1,3.9,consensus
deepseek,284,best_biased,second,long,positive,3.0,1,3.2,consensus
deepseek,285,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,285,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,285,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,285,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,285,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,285,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,285,worst_case,second,short,negative,4.0,1,3.8,consensus
deepseek,285,best_biased,second,long,positive,3.0,1,3.1,consensus
deepseek,286,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,286,short_response,first,short,neutral,4.0,1,3.8,consensus
deepseek,286,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,286,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,286,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,286,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,286,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,286,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,287,baseline,first,normal,neutral,4.0,1,3.9,consensus
deepseek,287,short_response,first,short,neutral,3.0,1,3.2,consensus
deepseek,287,verbose_response,first,long,neutral,3.0,1,3.2,consensus
deepseek,287,positive_tone,first,normal,positive,4.0,1,3.9,consensus
deepseek,287,negative_tone,first,normal,negative,3.0,1,3.2,consensus
deepseek,287,disfavored_pos,second,normal,neutral,3.0,1,3.2,consensus
deepseek,287,worst_case,second,short,negative,3.0,1,3.2,consensus
deepseek,287,best_biased,second,long,positive,4.0,1,3.9,consensus
deepseek,288,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,288,short_response,first,short,neutral,4.0,1,3.8,consensus
deepseek,288,verbose_response,first,long,neutral,3.0,1,3.1,consensus
deepseek,288,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,288,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,288,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
deepseek,288,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,288,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,289,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,289,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,289,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,289,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,289,negative_tone,first,normal,negative,4.0,1,3.8,consensus
deepseek,289,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,289,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,289,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,290,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,290,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,290,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,290,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,290,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,290,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,290,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,290,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,291,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,291,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,291,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,291,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,291,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,291,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,291,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,291,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,292,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,292,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,292,verbose_response,first,long,neutral,3.0,1,3.1,consensus
deepseek,292,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,292,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,292,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,292,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,292,best_biased,second,long,positive,3.0,1,3.1,consensus
deepseek,293,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,293,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,293,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,293,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,293,negative_tone,first,normal,negative,4.0,1,3.8,consensus
deepseek,293,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
deepseek,293,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,293,best_biased,second,long,positive,3.0,1,3.1,consensus
deepseek,294,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,294,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,294,verbose_response,first,long,neutral,3.0,1,3.1,consensus
deepseek,294,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,294,negative_tone,first,normal,negative,4.0,1,3.8,consensus
