item_id,judge,position,length,sentiment,condition,score
231,deepseek,first,normal,positive,positive,3.6
231,deepseek,first,normal,negative,negative,3.2
231,deepseek,second,normal,neutral,disfavored,4.0
231,deepseek,second,short,negative,worst,3.2
231,deepseek,second,long,positive,best_biased,3.9
232,deepseek,first,normal,neutral,baseline,3.3
232,deepseek,first,short,neutral,short,3.3
232,deepseek,first,long,neutral,verbose,2.8
232,deepseek,first,normal,positive,positive,3.9
232,deepseek,first,normal,negative,negative,3.7
232,deepseek,second,normal,neutral,disfavored,3.3
232,deepseek,second,short,negative,worst,2.8
232,deepseek,second,long,positive,best_biased,4.4
233,deepseek,first,normal,neutral,baseline,3.3
233,deepseek,first,short,neutral,short,3.4
233,deepseek,first,long,neutral,verbose,3.9
233,deepseek,first,normal,positive,positive,3.7
233,deepseek,first,normal,negative,negative,3.1
233,deepseek,second,normal,neutral,disfavored,4.1
233,deepseek,second,short,negative,worst,2.8
233,deepseek,second,long,positive,best_biased,3.8
234,deepseek,first,normal,neutral,baseline,3.3
234,deepseek,first,short,neutral,short,3.3
234,deepseek,first,long,neutral,verbose,3.7
234,deepseek,first,normal,positive,positive,3.1
234,deepseek,first,normal,negative,negative,3.5
234,deepseek,second,normal,neutral,disfavored,3.8
234,deepseek,second,short,negative,worst,3.0
234,deepseek,second,long,positive,best_biased,4.0
235,deepseek,first,normal,neutral,baseline,3.7
235,deepseek,first,short,neutral,short,3.5
235,deepseek,first,long,neutral,verbose,3.3
235,deepseek,first,normal,positive,positive,3.4
235,deepseek,first,normal,negative,negative,3.5
235,deepseek,second,normal,neutral,disfavored,3.6
235,deepseek,second,short,negative,worst,3.2
235,deepseek,second,long,positive,best_biased,3.1
236,deepseek,first,normal,neutral,baseline,3.7
236,deepseek,first,short,neutral,short,3.1
236,deepseek,first,long,neutral,verbose,4.0
236,deepseek,first,normal,positive,positive,4.2
236,deepseek,first,normal,negative,negative,3.8
236,deepseek,second,normal,neutral,disfavored,3.4
236,deepseek,second,short,negative,worst,3.3
236,deepseek,second,long,positive,best_biased,3.1
237,deepseek,first,normal,neutral,baseline,3.4
237,deepseek,first,short,neutral,short,4.1
237,deepseek,first,long,neutral,verbose,3.0
237,deepseek,first,normal,positive,positive,3.7
237,deepseek,first,normal,negative,negative,3.3
237,deepseek,second,normal,neutral,disfavored,3.6
237,deepseek,second,short,negative,worst,3.0
237,deepseek,second,long,positive,best_biased,3.9
238,deepseek,first,normal,neutral,baseline,3.5
238,deepseek,first,short,neutral,short,3.1
238,deepseek,first,long,neutral,verbose,3.3
238,deepseek,first,normal,positive,positive,3.8
238,deepseek,first,normal,negative,negative,2.9
238,deepseek,second,normal,neutral,disfavored,3.7
238,deepseek,second,short,negative,worst,2.5
238,deepseek,second,long,positive,best_biased,4.1
239,deepseek,first,normal,neutral,baseline,3.2
239,deepseek,first,short,neutral,short,3.8
239,deepseek,first,long,neutral,verbose,4.1
239,deepseek,first,normal,positive,positive,3.5
239,deepseek,first,normal,negative,negative,3.8
239,deepseek,second,normal,neutral,disfavored,3.5
239,deepseek,second,short,negative,worst,3.3
239,deepseek,second,long,positive,best_biased,4.1
240,deepseek,first,normal,neutral,baseline,3.4
240,deepseek,first,short,neutral,short,3.7
240,deepseek,first,long,neutral,verbose,3.3
240,deepseek,first,normal,positive,positive,4.1
240,deepseek,first,normal,negative,negative,3.2
240,deepseek,second,normal,neutral,disfavored,3.8
240,deepseek,second,short,negative,worst,3.2
240,deepseek,second,long,positive,best_biased,3.8
241,deepseek,first,normal,neutral,baseline,2.9
241,deepseek,first,short,neutral,short,3.4
241,deepseek,first,long,neutral,verbose,3.8
241,deepseek,first,normal,positive,positive,3.8
241,deepseek,first,normal,negative,negative,3.2
241,deepseek,second,normal,neutral,disfavored,3.8
241,deepseek,second,short,negative,worst,3.1
241,deepseek,second,long,positive,best_biased,3.3
242,deepseek,first,normal,neutral,baseline,3.6
242,deepseek,first,short,neutral,short,3.4
242,deepseek,first,long,neutral,verbose,3.3
242,deepseek,first,normal,positive,positive,3.2
242,deepseek,first,normal,negative,negative,3.7
242,deepseek,second,normal,neutral,disfavored,3.3
242,deepseek,second,short,negative,worst,3.1
242,deepseek,second,long,positive,best_biased,4.1
243,deepseek,first,normal,neutral,baseline,3.4
243,deepseek,first,short,neutral,short,3.5
243,deepseek,first,long,neutral,verbose,3.4
243,deepseek,first,normal,positive,positive,3.4
243,deepseek,first,normal,negative,negative,2.9
243,deepseek,second,normal,neutral,disfavored,3.9
243,deepseek,second,short,negative,worst,3.3
243,deepseek,second,long,positive,best_biased,3.8
244,deepseek,first,normal,neutral,baseline,3.5
244,deepseek,first,short,neutral,short,3.1
244,deepseek,first,long,neutral,verbose,3.6
244,deepseek,first,normal,positive,positive,3.3
244,deepseek,first,normal,negative,negative,3.5
244,deepseek,second,normal,neutral,disfavored,3.6
244,deepseek,second,short,negative,worst,3.1
244,deepseek,second,long,positive,best_biased,3.8
245,deepseek,first,normal,neutral,baseline,3.7
245,deepseek,first,short,neutral,short,3.5
245,deepseek,first,long,neutral,verbose,3.1
245,deepseek,first,normal,positive,positive,3.4
245,deepseek,first,normal,negative,negative,3.4
245,deepseek,second,normal,neutral,disfavored,3.8
245,deepseek,second,short,negative,worst,3.2
245,deepseek,second,long,positive,best_biased,3.7
246,deepseek,first,normal,neutral,baseline,3.5
246,deepseek,first,short,neutral,short,3.3
246,deepseek,first,long,neutral,verbose,3.7
246,deepseek,first,normal,positive,positive,3.2
246,deepseek,first,normal,negative,negative,3.2
246,deepseek,second,normal,neutral,disfavored,4.0
246,deepseek,second,short,negative,worst,3.4
246,deepseek,second,long,positive,best_biased,3.5
247,deepseek,first,normal,neutral,baseline,3.6
247,deepseek,first,short,neutral,short,3.3
247,deepseek,first,long,neutral,verbose,3.3
247,deepseek,first,normal,positive,positive,3.7
247,deepseek,first,normal,negative,negative,3.2
247,deepseek,second,normal,neutral,disfavored,3.8
247,deepseek,second,short,negative,worst,3.1
247,deepseek,second,long,positive,best_biased,3.4
248,deepseek,first,normal,neutral,baseline,3.5
248,deepseek,first,short,neutral,short,3.3
248,deepseek,first,long,neutral,verbose,3.8
248,deepseek,first,normal,positive,positive,3.8
248,deepseek,first,normal,negative,negative,3.1
248,deepseek,second,normal,neutral,disfavored,3.7
248,deepseek,second,short,negative,worst,3.5
248,deepseek,second,long,positive,best_biased,3.8
249,deepseek,first,normal,neutral,baseline,3.8
249,deepseek,first,short,neutral,short,3.2
249,deepseek,first,long,neutral,verbose,3.9
249,deepseek,first,normal,positive,positive,3.7
249,deepseek,first,normal,negative,negative,3.7
249,deepseek,second,normal,neutral,disfavored,3.5
249,deepseek,second,short,negative,worst,3.3
249,deepseek,second,long,positive,best_biased,3.1
250,deepseek,first,normal,neutral,baseline,3.1
250,deepseek,first,short,neutral,short,3.4
250,deepseek,first,long,neutral,verbose,3.3
250,deepseek,first,normal,positive,positive,3.3
250,deepseek,first,normal,negative,negative,2.6
250,deepseek,second,normal,neutral,disfavored,3.1
250,deepseek,second,short,negative,worst,3.3
250,deepseek,second,long,positive,best_biased,3.3
251,deepseek,first,normal,neutral,baseline,3.7
251,deepseek,first,short,neutral,short,2.8
251,deepseek,first,long,neutral,verbose,4.2
251,deepseek,first,normal,positive,positive,4.0
251,deepseek,first,normal,negative,negative,2.7
251,deepseek,second,normal,neutral,disfavored,2.8
251,deepseek,second,short,negative,worst,3.2
251,deepseek,second,long,positive,best_biased,3.1
252,deepseek,first,normal,neutral,baseline,3.3
252,deepseek,first,short,neutral,short,3.5
252,deepseek,first,long,neutral,verbose,3.0
252,deepseek,first,normal,positive,positive,3.8
252,deepseek,first,normal,negative,negative,3.3
252,deepseek,second,normal,neutral,disfavored,3.0
252,deepseek,second,short,negative,worst,3.6
252,deepseek,second,long,positive,best_biased,3.8
253,deepseek,first,normal,neutral,baseline,3.3
253,deepseek,first,short,neutral,short,3.7
253,deepseek,first,long,neutral,verbose,3.4
253,deepseek,first,normal,positive,positive,3.1
253,deepseek,first,normal,negative,negative,3.3
253,deepseek,second,normal,neutral,disfavored,3.5
253,deepseek,second,short,negative,worst,3.1
253,deepseek,second,long,positive,best_biased,3.6
254,deepseek,first,normal,neutral,baseline,3.5
254,deepseek,first,short,neutral,short,3.3
254,deepseek,first,long,neutral,verbose,3.6
254,deepseek,first,normal,positive,positive,3.9
254,deepseek,first,normal,negative,negative,3.4
254,deepseek,second,normal,neutral,disfavored,3.7
254,deepseek,second,short,negative,worst,3.1
254,deepseek,second,long,positive,best_biased,3.4
255,deepseek,first,normal,neutral,baseline,3.1
255,deepseek,first,short,neutral,short,3.5
255,deepseek,first,long,neutral,verbose,3.6
255,deepseek,first,normal,positive,positive,3.2
255,deepseek,first,normal,negative,negative,3.0
255,deepseek,second,normal,neutral,disfavored,3.9
255,deepseek,second,short,negative,worst,3.3
255,deepseek,second,long,positive,best_biased,3.5
256,deepseek,first,normal,neutral,baseline,3.5
256,deepseek,first,short,neutral,short,3.2
256,deepseek,first,long,neutral,verbose,3.6
256,deepseek,first,normal,positive,positive,3.7
256,deepseek,first,normal,negative,negative,2.9
256,deepseek,second,normal,neutral,disfavored,3.1
256,deepseek,second,short,negative,worst,3.2
256,deepseek,second,long,positive,best_biased,3.3
257,deepseek,first,normal,neutral,baseline,3.8
257,deepseek,first,short,neutral,short,3.3
257,deepseek,first,long,neutral,verbose,3.5
257,deepseek,first,normal,positive,positive,3.8
257,deepseek,first,normal,negative,negative,3.4
257,deepseek,second,normal,neutral,disfavored,3.7
257,deepseek,second,short,negative,worst,3.0
257,deepseek,second,long,positive,best_biased,3.8
258,deepseek,first,normal,neutral,baseline,3.7
258,deepseek,first,short,neutral,short,3.3
258,deepseek,first,long,neutral,verbose,3.5
258,deepseek,first,normal,positive,positive,3.7
258,deepseek,first,normal,negative,negative,3.6
258,deepseek,second,normal,neutral,disfavored,3.3
258,deepseek,second,short,negative,worst,3.3
258,deepseek,second,long,positive,best_biased,3.4
259,deepseek,first,normal,neutral,baseline,3.0
259,deepseek,first,short,neutral,short,3.6
259,deepseek,first,long,neutral,verbose,3.6
259,deepseek,first,normal,positive,positive,3.3
259,deepseek,first,normal,negative,negative,3.1
259,deepseek,second,normal,neutral,disfavored,3.5
259,deepseek,second,short,negative,worst,3.3
259,deepseek,second,long,positive,best_biased,3.9
260,deepseek,first,normal,neutral,baseline,3.6
260,deepseek,first,short,neutral,short,3.3
260,deepseek,first,long,neutral,verbose,3.9
260,deepseek,first,normal,positive,positive,4.2
260,deepseek,first,normal,negative,negative,3.4
260,deepseek,second,normal,neutral,disfavored,3.3
260,deepseek,second,short,negative,worst,3.2
260,deepseek,second,long,positive,best_biased,3.5
261,deepseek,first,normal,neutral,baseline,3.1
261,deepseek,first,short,neutral,short,3.4
261,deepseek,first,long,neutral,verbose,3.6
261,deepseek,first,normal,positive,positive,3.4
261,deepseek,first,normal,negative,negative,3.7
261,deepseek,second,normal,neutral,disfavored,4.3
261,deepseek,second,short,negative,worst,3.3
261,deepseek,second,long,positive,best_biased,3.4
262,deepseek,first,normal,neutral,baseline,3.5
262,deepseek,first,short,neutral,short,3.5
262,deepseek,first,long,neutral,verbose,3.5
262,deepseek,first,normal,positive,positive,3.6
262,deepseek,first,normal,negative,negative,3.5
262,deepseek,second,normal,neutral,disfavored,3.2
262,deepseek,second,short,negative,worst,3.4
262,deepseek,second,long,positive,best_biased,3.4
263,deepseek,first,normal,neutral,baseline,4.0
263,deepseek,first,short,neutral,short,3.2
263,deepseek,first,long,neutral,verbose,3.0
263,deepseek,first,normal,positive,positive,3.9
263,deepseek,first,normal,negative,negative,3.0
263,deepseek,second,normal,neutral,disfavored,4.6
263,deepseek,second,short,negative,worst,3.6
263,deepseek,second,long,positive,best_biased,3.9
264,deepseek,first,normal,neutral,baseline,3.2
264,deepseek,first,short,neutral,short,3.6
264,deepseek,first,long,neutral,verbose,3.8
264,deepseek,first,normal,positive,positive,3.5
264,deepseek,first,normal,negative,negative,3.2
264,deepseek,second,normal,neutral,disfavored,3.2
264,deepseek,second,short,negative,worst,3.3
264,deepseek,second,long,positive,best_biased,3.8
265,deepseek,first,normal,neutral,baseline,3.4
265,deepseek,first,short,neutral,short,3.3
265,deepseek,first,long,neutral,verbose,3.8
265,deepseek,first,normal,positive,positive,4.0
265,deepseek,first,normal,negative,negative,3.4
265,deepseek,second,normal,neutral,disfavored,3.3
265,deepseek,second,short,negative,worst,3.4
265,deepseek,second,long,positive,best_biased,3.1
266,deepseek,first,normal,neutral,baseline,3.3
266,deepseek,first,short,neutral,short,3.1
266,deepseek,first,long,neutral,verbose,3.4
266,deepseek,first,normal,positive,positive,3.7
266,deepseek,first,normal,negative,negative,3.7
266,deepseek,second,normal,neutral,disfavored,4.1
266,deepseek,second,short,negative,worst,3.7
266,deepseek,second,long,positive,best_biased,3.5
267,deepseek,first,normal,neutral,baseline,3.6
267,deepseek,first,short,neutral,short,3.2
267,deepseek,first,long,neutral,verbose,3.7
267,deepseek,first,normal,positive,positive,3.5
267,deepseek,first,normal,negative,negative,3.6
267,deepseek,second,normal,neutral,disfavored,3.7
267,deepseek,second,short,negative,worst,3.0
267,deepseek,second,long,positive,best_biased,4.0
268,deepseek,first,normal,neutral,baseline,3.7
268,deepseek,first,short,neutral,short,3.3
268,deepseek,first,long,neutral,verbose,3.4
268,deepseek,first,normal,positive,positive,4.1
268,deepseek,first,normal,negative,negative,3.1
268,deepseek,second,normal,neutral,disfavored,4.0
268,deepseek,second,short,negative,worst,3.8
268,deepseek,second,long,positive,best_biased,3.8
269,deepseek,first,normal,neutral,baseline,3.6
269,deepseek,first,short,neutral,short,3.3
269,deepseek,first,long,neutral,verbose,3.3
269,deepseek,first,normal,positive,positive,3.9
269,deepseek,first,normal,negative,negative,3.2
269,deepseek,second,normal,neutral,disfavored,3.4
269,deepseek,second,short,negative,worst,3.8
269,deepseek,second,long,positive,best_biased,3.7
270,deepseek,first,normal,neutral,baseline,4.2
270,deepseek,first,short,neutral,short,3.9
270,deepseek,first,long,neutral,verbose,3.8
270,deepseek,first,normal,positive,positive,3.8
270,deepseek,first,normal,negative,negative,4.0
270,deepseek,second,normal,neutral,disfavored,3.4
270,deepseek,second,short,negative,worst,3.0
270,deepseek,second,long,positive,best_biased,3.6
271,deepseek,first,normal,neutral,baseline,3.2
271,deepseek,first,short,neutral,short,3.1
271,deepseek,first,long,neutral,verbose,3.5
271,deepseek,first,normal,positive,positive,3.9
271,deepseek,first,normal,negative,negative,3.5
271,deepseek,second,normal,neutral,disfavored,3.4
271,deepseek,second,short,negative,worst,3.0
271,deepseek,second,long,positive,best_biased,3.4
272,deepseek,first,normal,neutral,baseline,3.1
272,deepseek,first,short,neutral,short,3.1
272,deepseek,first,long,neutral,verbose,3.1
272,deepseek,first,normal,positive,positive,3.7
272,deepseek,first,normal,negative,negative,3.5
272,deepseek,second,normal,neutral,disfavored,3.3
272,deepseek,second,short,negative,worst,3.2
272,deepseek,second,long,positive,best_biased,3.8
273,deepseek,first,normal,neutral,baseline,3.7
273,deepseek,first,short,neutral,short,3.3
273,deepseek,first,long,neutral,verbose,3.7
273,deepseek,first,normal,positive,positive,3.7
273,deepseek,first,normal,negative,negative,2.9
273,deepseek,second,normal,neutral,disfavored,3.8
273,deepseek,second,short,negative,worst,3.3
273,deepseek,second,long,positive,best_biased,3.8
274,deepseek,first,normal,neutral,baseline,3.7
274,deepseek,first,short,neutral,short,3.8
274,deepseek,first,long,neutral,verbose,3.2
274,deepseek,first,normal,positive,positive,4.3
274,deepseek,first,normal,negative,negative,3.2
274,deepseek,second,normal,neutral,disfavored,3.1
274,deepseek,second,short,negative,worst,2.6
274,deepseek,second,long,positive,best_biased,3.4
275,deepseek,first,normal,neutral,baseline,3.5
275,deepseek,first,short,neutral,short,3.2
275,deepseek,first,long,neutral,verbose,3.2
275,deepseek,first,normal,positive,positive,3.8
275,deepseek,first,normal,negative,negative,2.8
275,deepseek,second,normal,neutral,disfavored,3.1
275,deepseek,second,short,negative,worst,3.8
275,deepseek,second,long,positive,best_biased,3.8
276,deepseek,first,normal,neutral,baseline,3.4
276,deepseek,first,short,neutral,short,3.4
276,deepseek,first,long,neutral,verbose,3.6
276,deepseek,first,normal,positive,positive,3.8
276,deepseek,first,normal,negative,negative,3.4
276,deepseek,second,normal,neutral,disfavored,3.5
276,deepseek,second,short,negative,worst,3.2
276,deepseek,second,long,positive,best_biased,3.5
277,deepseek,first,normal,neutral,baseline,3.3
277,deepseek,first,short,neutral,short,3.7
277,deepseek,first,long,neutral,verbose,3.3
277,deepseek,first,normal,positive,positive,3.6
277,deepseek,first,normal,negative,negative,3.0
277,deepseek,second,normal,neutral,disfavored,3.1
277,deepseek,second,short,negative,worst,2.9
277,deepseek,second,long,positive,best_biased,3.5
278,deepseek,first,normal,neutral,baseline,3.6
278,deepseek,first,short,neutral,short,3.8
278,deepseek,first,long,neutral,verbose,3.4
278,deepseek,first,normal,positive,positive,3.6
278,deepseek,first,normal,negative,negative,3.3
278,deepseek,second,normal,neutral,disfavored,4.0
278,deepseek,second,short,negative,worst,3.4
278,deepseek,second,long,positive,best_biased,3.5
279,deepseek,first,normal,neutral,baseline,3.7
279,deepseek,first,short,neutral,short,3.2
279,deepseek,first,long,neutral,verbose,3.7
279,deepseek,first,normal,positive,positive,3.3
279,deepseek,first,normal,negative,negative,3.0
279,deepseek,second,normal,neutral,disfavored,3.3
279,deepseek,second,short,negative,worst,3.0
279,deepseek,second,long,positive,best_biased,3.4
280,deepseek,first,normal,neutral,baseline,3.4
280,deepseek,first,short,neutral,short,3.4
280,deepseek,first,long,neutral,verbose,3.3
280,deepseek,first,normal,positive,positive,3.9
280,deepseek,first,normal,negative,negative,3.5
280,deepseek,second,normal,neutral,disfavored,3.4
280,deepseek,second,short,negative,worst,3.2
280,deepseek,second,long,positive,best_biased,4.0
281,deepseek,first,normal,neutral,baseline,3.8
281,deepseek,first,short,neutral,short,3.6
281,deepseek,first,long,neutral,verbose,3.4
281,deepseek,first,normal,positive,positive,4.2
281,deepseek,first,normal,negative,negative,3.3
281,deepseek,second,normal,neutral,disfavored,3.8
281,deepseek,second,short,negative,worst,3.3
281,deepseek,second,long,positive,best_biased,3.6
282,deepseek,first,normal,neutral,baseline,3.7
282,deepseek,first,short,neutral,short,3.1
282,deepseek,first,long,neutral,verbose,3.0
282,deepseek,first,normal,positive,positive,4.0
282,deepseek,first,normal,negative,negative,3.6
282,deepseek,second,normal,neutral,disfavored,3.4
282,deepseek,second,short,negative,worst,3.3
282,deepseek,second,long,positive,best_biased,3.5
283,deepseek,first,normal,neutral,baseline,4.0
283,deepseek,first,short,neutral,short,3.4
283,deepseek,first,long,neutral,verbose,3.3
283,deepseek,first,normal,positive,positive,3.9
283,deepseek,first,normal,negative,negative,3.7
283,deepseek,second,normal,neutral,disfavored,3.9
283,deepseek,second,short,negative,worst,2.6
283,deepseek,second,long,positive,best_biased,3.6
284,deepseek,first,normal,neutral,baseline,3.4
284,deepseek,first,short,neutral,short,3.5
284,deepseek,first,long,neutral,verbose,3.9
284,deepseek,first,normal,positive,positive,3.5
284,deepseek,first,normal,negative,negative,3.3
284,deepseek,second,normal,neutral,disfavored,3.5
284,deepseek,second,short,negative,worst,3.4
284,deepseek,second,long,positive,best_biased,4.0
285,deepseek,first,normal,neutral,baseline,3.1
285,deepseek,first,short,neutral,short,3.0
285,deepseek,first,long,neutral,verbose,3.6
285,deepseek,first,normal,positive,positive,3.4
285,deepseek,first,normal,negative,negative,3.8
285,deepseek,second,normal,neutral,disfavored,3.3
285,deepseek,second,short,negative,worst,3.3
285,deepseek,second,long,positive,best_biased,3.5
286,deepseek,first,normal,neutral,baseline,4.2
286,deepseek,first,short,neutral,short,3.2
286,deepseek,first,long,neutral,verbose,3.4
286,deepseek,first,normal,positive,positive,4.2
286,deepseek,first,normal,negative,negative,4.0
286,deepseek,second,normal,neutral,disfavored,3.3
286,deepseek,second,short,negative,worst,3.0
286,deepseek,second,long,positive,best_biased,3.7
287,deepseek,first,normal,neutral,baseline,3.5
287,deepseek,first,short,neutral,short,3.4
287,deepseek,first,long,neutral,verbose,3.6
287,deepseek,first,normal,positive,positive,4.0
287,deepseek,first,normal,negative,negative,3.1
287,deepseek,second,normal,neutral,disfavored,4.1
287,deepseek,second,short,negative,worst,2.6
287,deepseek,second,long,positive,best_biased,3.2
288,deepseek,first,normal,neutral,baseline,3.8
288,deepseek,first,short,neutral,short,3.5
288,deepseek,first,long,neutral,verbose,3.9
288,deepseek,first,normal,positive,positive,4.1
288,deepseek,first,normal,negative,negative,3.4
288,deepseek,second,normal,neutral,disfavored,2.9
288,deepseek,second,short,negative,worst,3.4
288,deepseek,second,long,positive,best_biased,3.6
289,deepseek,first,normal,neutral,baseline,3.6
289,deepseek,first,short,neutral,short,3.0
289,deepseek,first,long,neutral,verbose,3.4
289,deepseek,first,normal,positive,positive,3.7
289,deepseek,first,normal,negative,negative,3.4
289,deepseek,second,normal,neutral,disfavored,3.4
289,deepseek,second,short,negative,worst,3.4
289,deepseek,second,long,positive,best_biased,3.6
290,deepseek,first,normal,neutral,baseline,3.6
290,deepseek,first,short,neutral,short,3.3
290,deepseek,first,long,neutral,verbose,3.5
290,deepseek,first,normal,positive,positive,2.9
290,deepseek,first,normal,negative,negative,3.6
290,deepseek,second,normal,neutral,disfavored,3.7
290,deepseek,second,short,negative,worst,2.9
290,deepseek,second,long,positive,best_biased,3.2
291,deepseek,first,normal,neutral,baseline,3.6
291,deepseek,first,short,neutral,short,3.4
291,deepseek,first,long,neutral,verbose,3.5
291,deepseek,first,normal,positive,positive,3.7
291,deepseek,first,normal,negative,negative,3.1
291,deepseek,second,normal,neutral,disfavored,3.2
291,deepseek,second,short,negative,worst,3.0
291,deepseek,second,long,positive,best_biased,3.4
292,deepseek,first,normal,neutral,baseline,3.8
292,deepseek,first,short,neutral,short,3.7
292,deepseek,first,long,neutral,verbose,3.5
292,deepseek,first,normal,positive,positive,3.7
292,deepseek,first,normal,negative,negative,4.0
292,deepseek,second,normal,neutral,disfavored,3.4
292,deepseek,second,short,negative,worst,3.1
292,deepseek,second,long,positive,best_biased,3.9
293,deepseek,first,normal,neutral,baseline,3.8
293,deepseek,first,short,neutral,short,3.4
293,deepseek,first,long,neutral,verbose,3.7
293,deepseek,first,normal,positive,positive,3.5
293,deepseek,first,normal,negative,negative,3.0
293,deepseek,second,normal,neutral,disfavored,3.5
293,deepseek,second,short,negative,worst,3.5
293,deepseek,second,long,positive,best_biased,3.3
294,deepseek,first,normal,neutral,baseline,3.6
294,deepseek,first,short,neutral,short,2.9
294,deepseek,first,long,neutral,verbose,3.6
294,deepseek,first,normal,positive,positive,3.8
294,deepseek,first,normal,negative,negative,3.8
294,deepseek,second,normal,neutral,disfavored,3.4
294,deepseek,second,short,negative,worst,2.9
294,deepseek,second,long,positive,best_biased,3.5
295,deepseek,first,normal,neutral,baseline,3.8
295,deepseek,first,short,neutral,short,3.1
295,deepseek,first,long,neutral,verbose,4.0
295,deepseek,first,normal,positive,positive,3.0
295,deepseek,first,normal,negative,negative,3.0
295,deepseek,second,normal,neutral,disfavored,3.7
295,deepseek,second,short,negative,worst,3.3
295,deepseek,second,long,positive,best_biased,3.5
296,deepseek,first,normal,neutral,baseline,3.5
296,deepseek,first,short,neutral,short,3.1
296,deepseek,first,long,neutral,verbose,3.6
296,deepseek,first,normal,positive,positive,4.0
296,deepseek,first,normal,negative,negative,2.9
296,deepseek,second,normal,neutral,disfavored,3.7
296,deepseek,second,short,negative,worst,3.3
296,deepseek,second,long,positive,best_biased,3.6
297,deepseek,first,normal,neutral,baseline,3.9
297,deepseek,first,short,neutral,short,3.7
297,deepseek,first,long,neutral,verbose,3.6
297,deepseek,first,normal,positive,positive,4.0
297,deepseek,first,normal,negative,negative,3.0
297,deepseek,second,normal,neutral,disfavored,3.2
297,deepseek,second,short,negative,worst,3.6
297,deepseek,second,long,positive,best_biased,4.0
298,deepseek,first,normal,neutral,baseline,3.4
298,deepseek,first,short,neutral,short,3.0
298,deepseek,first,long,neutral,verbose,3.7
298,deepseek,first,normal,positive,positive,3.4
298,deepseek,first,normal,negative,negative,2.7
298,deepseek,second,normal,neutral,disfavored,3.4
298,deepseek,second,short,negative,worst,2.9
298,deepseek,second,long,positive,best_biased,3.9
299,deepseek,first,normal,neutral,baseline,3.1
299,deepseek,first,short,neutral,short,3.1
299,deepseek,first,long,neutral,verbose,4.0
299,deepseek,first,normal,positive,positive,3.5
299,deepseek,first,normal,negative,negative,3.8
299,deepseek,second,normal,neutral,disfavored,3.8
299,deepseek,second,short,negative,worst,2.9
299,deepseek,second,long,positive,best_biased,4.0
300,deepseek,first,normal,neutral,baseline,3.8
300,deepseek,first,short,neutral,short,3.2
300,deepseek,first,long,neutral,verbose,3.2
300,deepseek,first,normal,positive,positive,3.9
300,deepseek,first,normal,negative,negative,3.1
300,deepseek,second,normal,neutral,disfavored,3.9
300,deepseek,second,short,negative,worst,3.4
300,deepseek,second,long,positive,best_biased,3.3
301,deepseek,first,normal,neutral,baseline,2.8
301,deepseek,first,short,neutral,short,3.3
301,deepseek,first,long,neutral,verbose,3.7
301,deepseek,first,normal,positive,positive,3.2
301,deepseek,first,normal,negative,negative,3.5
301,deepseek,second,normal,neutral,disfavored,3.0
301,deepseek,second,short,negative,worst,3.6
301,deepseek,second,long,positive,best_biased,3.7
302,deepseek,first,normal,neutral,baseline,4.2
302,deepseek,first,short,neutral,short,3.5
302,deepseek,first,long,neutral,verbose,4.1
302,deepseek,first,normal,positive,positive,4.0
302,deepseek,first,normal,negative,negative,3.5
302,deepseek,second,normal,neutral,disfavored,3.0
302,deepseek,second,short,negative,worst,3.3
302,deepseek,second,long,positive,best_biased,3.5
303,deepseek,first,normal,neutral,baseline,3.6
303,deepseek,first,short,neutral,short,3.1
303,deepseek,first,long,neutral,verbose,3.8
303,deepseek,first,normal,positive,positive,3.6
303,deepseek,first,normal,negative,negative,3.3
303,deepseek,second,normal,neutral,disfavored,3.5
303,deepseek,second,short,negative,worst,2.3
303,deepseek,second,long,positive,best_biased,3.9
304,deepseek,first,normal,neutral,baseline,3.5
304,deepseek,first,short,neutral,short,3.9
304,deepseek,first,long,neutral,verbose,3.7
304,deepseek,first,normal,positive,positive,4.1
304,deepseek,first,normal,negative,negative,3.1
304,deepseek,second,normal,neutral,disfavored,3.4
304,deepseek,second,short,negative,worst,3.0
304,deepseek,second,long,positive,best_biased,3.8
305,deepseek,first,normal,neutral,baseline,3.7
305,deepseek,first,short,neutral,short,2.8
305,deepseek,first,long,neutral,verbose,3.7
305,deepseek,first,normal,positive,positive,3.4
305,deepseek,first,normal,negative,negative,3.0
305,deepseek,second,normal,neutral,disfavored,3.1
305,deepseek,second,short,negative,worst,3.3
305,deepseek,second,long,positive,best_biased,3.5
306,deepseek,first,normal,neutral,baseline,3.6
306,deepseek,first,short,neutral,short,3.3
306,deepseek,first,long,neutral,verbose,3.5
306,deepseek,first,normal,positive,positive,3.2
306,deepseek,first,normal,negative,negative,3.2
306,deepseek,second,normal,neutral,disfavored,3.8
306,deepseek,second,short,negative,worst,3.3
306,deepseek,second,long,positive,best_biased,3.9
307,deepseek,first,normal,neutral,baseline,3.5
307,deepseek,first,short,neutral,short,3.8
307,deepseek,first,long,neutral,verbose,3.3
307,deepseek,first,normal,positive,positive,4.1
307,deepseek,first,normal,negative,negative,3.8
307,deepseek,second,normal,neutral,disfavored,3.1
307,deepseek,second,short,negative,worst,3.4
307,deepseek,second,long,positive,best_biased,3.6
308,deepseek,first,normal,neutral,baseline,3.8
308,deepseek,first,short,neutral,short,3.6
308,deepseek,first,long,neutral,verbose,4.0
308,deepseek,first,normal,positive,positive,3.4
