judge,item_id,condition,position,length,sentiment,score,repeat_num,raw_score,item_quality
llama,91,verbose_response,first,long,neutral,4,2,3.7535,0.1453
llama,91,positive_tone,first,normal,positive,4,0,3.7485,0.1453
llama,91,positive_tone,first,normal,positive,4,1,3.9148,0.1453
llama,91,positive_tone,first,normal,positive,4,2,3.9376,0.1453
llama,91,negative_tone,first,normal,negative,4,0,4.0345,0.1453
llama,91,negative_tone,first,normal,negative,4,1,3.4175,0.1453
llama,91,negative_tone,first,normal,negative,4,2,4.1729,0.1453
llama,91,disfavored_pos,second,normal,neutral,4,0,3.298,0.1453
llama,91,disfavored_pos,second,normal,neutral,4,1,3.3181,0.1453
llama,91,disfavored_pos,second,normal,neutral,4,2,3.5492,0.1453
llama,91,worst_case,second,short,negative,4,0,3.7192,0.1453
llama,91,worst_case,second,short,negative,4,1,3.9463,0.1453
llama,91,worst_case,second,short,negative,4,2,4.0066,0.1453
llama,91,best_case_biased,second,long,positive,4,0,3.5275,0.1453
llama,91,best_case_biased,second,long,positive,4,1,3.7158,0.1453
llama,91,best_case_biased,second,long,positive,4,2,3.7254,0.1453
llama,92,baseline,first,normal,neutral,4,0,3.6643,-0.1053
llama,92,baseline,first,normal,neutral,4,1,3.3084,-0.1053
llama,92,baseline,first,normal,neutral,4,2,3.2975,-0.1053
llama,92,short_response,first,short,neutral,4,0,3.3237,-0.1053
llama,92,short_response,first,short,neutral,4,1,3.3546,-0.1053
llama,92,short_response,first,short,neutral,3,2,3.2333,-0.1053
llama,92,verbose_response,first,long,neutral,4,0,3.4513,-0.1053
llama,92,verbose_response,first,long,neutral,4,1,4.0829,-0.1053
llama,92,verbose_response,first,long,neutral,4,2,3.8347,-0.1053
llama,92,positive_tone,first,normal,positive,4,0,3.876,-0.1053
llama,92,positive_tone,first,normal,positive,4,1,3.2634,-0.1053
llama,92,positive_tone,first,normal,positive,3,2,2.9891,-0.1053
llama,92,negative_tone,first,normal,negative,4,0,3.6617,-0.1053
llama,92,negative_tone,first,normal,negative,4,1,4.0844,-0.1053
llama,92,negative_tone,first,normal,negative,4,2,3.4412,-0.1053
llama,92,disfavored_pos,second,normal,neutral,4,0,3.2527,-0.1053
llama,92,disfavored_pos,second,normal,neutral,3,1,2.7931,-0.1053
llama,92,disfavored_pos,second,normal,neutral,3,2,3.2324,-0.1053
llama,92,worst_case,second,short,negative,4,0,3.5375,-0.1053
llama,92,worst_case,second,short,negative,3,1,2.8979,-0.1053
llama,92,worst_case,second,short,negative,3,2,3.241,-0.1053
llama,92,best_case_biased,second,long,positive,3,0,3.162,-0.1053
llama,92,best_case_biased,second,long,positive,3,1,3.0115,-0.1053
llama,92,best_case_biased,second,long,positive,4,2,3.2893,-0.1053
llama,93,baseline,first,normal,neutral,4,0,3.608,-0.0491
llama,93,baseline,first,normal,neutral,4,1,3.3226,-0.0491
llama,93,baseline,first,normal,neutral,4,2,3.768,-0.0491
llama,93,short_response,first,short,neutral,4,0,3.5611,-0.0491
llama,93,short_response,first,short,neutral,4,1,3.7506,-0.0491
llama,93,short_response,first,short,neutral,4,2,3.7977,-0.0491
llama,93,verbose_response,first,long,neutral,4,0,4.1227,-0.0491
llama,93,verbose_response,first,long,neutral,4,1,3.5039,-0.0491
llama,93,verbose_response,first,long,neutral,4,2,3.8225,-0.0491
llama,93,positive_tone,first,normal,positive,4,0,3.3205,-0.0491
llama,93,positive_tone,first,normal,positive,4,1,4.0544,-0.0491
llama,93,positive_tone,first,normal,positive,4,2,3.2949,-0.0491
llama,93,negative_tone,first,normal,negative,4,0,3.7364,-0.0491
llama,93,negative_tone,first,normal,negative,4,1,4.0597,-0.0491
llama,93,negative_tone,first,normal,negative,4,2,3.3018,-0.0491
llama,93,disfavored_pos,second,normal,neutral,4,0,3.4445,-0.0491
llama,93,disfavored_pos,second,normal,neutral,3,1,3.0078,-0.0491
llama,93,disfavored_pos,second,normal,neutral,4,2,3.9212,-0.0491
llama,93,worst_case,second,short,negative,3,0,3.0196,-0.0491
llama,93,worst_case,second,short,negative,3,1,3.1411,-0.0491
llama,93,worst_case,second,short,negative,4,2,3.2698,-0.0491
llama,93,best_case_biased,second,long,positive,3,0,3.227,-0.0491
llama,93,best_case_biased,second,long,positive,4,1,3.7503,-0.0491
llama,93,best_case_biased,second,long,positive,4,2,4.1659,-0.0491
llama,94,baseline,first,normal,neutral,4,0,3.76,-0.0588
llama,94,baseline,first,normal,neutral,4,1,3.5297,-0.0588
llama,94,baseline,first,normal,neutral,4,2,3.4736,-0.0588
llama,94,short_response,first,short,neutral,4,0,3.4844,-0.0588
llama,94,short_response,first,short,neutral,4,1,3.7587,-0.0588
llama,94,short_response,first,short,neutral,4,2,3.5938,-0.0588
llama,94,verbose_response,first,long,neutral,4,0,3.7433,-0.0588
llama,94,verbose_response,first,long,neutral,4,1,3.4874,-0.0588
llama,94,verbose_response,first,long,neutral,4,2,3.3607,-0.0588
llama,94,positive_tone,first,normal,positive,4,0,3.5782,-0.0588
llama,94,positive_tone,first,normal,positive,4,1,3.5721,-0.0588
llama,94,positive_tone,first,normal,positive,4,2,3.4073,-0.0588
llama,94,negative_tone,first,normal,negative,4,0,3.4104,-0.0588
llama,94,negative_tone,first,normal,negative,4,1,3.7747,-0.0588
llama,94,negative_tone,first,normal,negative,4,2,3.7463,-0.0588
llama,94,disfavored_pos,second,normal,neutral,4,0,3.7872,-0.0588
llama,94,disfavored_pos,second,normal,neutral,4,1,3.6509,-0.0588
llama,94,disfavored_pos,second,normal,neutral,3,2,2.9429,-0.0588
llama,94,worst_case,second,short,negative,4,0,3.5626,-0.0588
llama,94,worst_case,second,short,negative,3,1,3.181,-0.0588
llama,94,worst_case,second,short,negative,3,2,3.0268,-0.0588
llama,94,best_case_biased,second,long,positive,4,0,4.2849,-0.0588
llama,94,best_case_biased,second,long,positive,4,1,4.0525,-0.0588
llama,94,best_case_biased,second,long,positive,4,2,3.3667,-0.0588
llama,95,baseline,first,normal,neutral,4,0,3.6213,-0.2195
llama,95,baseline,first,normal,neutral,4,1,3.6584,-0.2195
llama,95,baseline,first,normal,neutral,3,2,2.8304,-0.2195
llama,95,short_response,first,short,neutral,4,0,3.7244,-0.2195
llama,95,short_response,first,short,neutral,4,1,3.3553,-0.2195
llama,95,short_response,first,short,neutral,4,2,3.5958,-0.2195
llama,95,verbose_response,first,long,neutral,4,0,4.3582,-0.2195
llama,95,verbose_response,first,long,neutral,4,1,3.9664,-0.2195
llama,95,verbose_response,first,long,neutral,4,2,3.4952,-0.2195
llama,95,positive_tone,first,normal,positive,4,0,3.8014,-0.2195
llama,95,positive_tone,first,normal,positive,3,1,2.8819,-0.2195
llama,95,positive_tone,first,normal,positive,4,2,3.549,-0.2195
llama,95,negative_tone,first,normal,negative,4,0,3.6055,-0.2195
llama,95,negative_tone,first,normal,negative,4,1,3.6545,-0.2195
llama,95,negative_tone,first,normal,negative,4,2,3.3206,-0.2195
llama,95,disfavored_pos,second,normal,neutral,3,0,3.2155,-0.2195
llama,95,disfavored_pos,second,normal,neutral,4,1,3.3459,-0.2195
llama,95,disfavored_pos,second,normal,neutral,2,2,2.4717,-0.2195
llama,95,worst_case,second,short,negative,4,0,3.3611,-0.2195
llama,95,worst_case,second,short,negative,3,1,3.1703,-0.2195
llama,95,worst_case,second,short,negative,4,2,3.6791,-0.2195
llama,95,best_case_biased,second,long,positive,4,0,3.8585,-0.2195
llama,95,best_case_biased,second,long,positive,3,1,3.2118,-0.2195
llama,95,best_case_biased,second,long,positive,3,2,3.0568,-0.2195
llama,96,baseline,first,normal,neutral,4,0,3.6037,0.0444
llama,96,baseline,first,normal,neutral,4,1,3.2861,0.0444
llama,96,baseline,first,normal,neutral,4,2,3.5178,0.0444
llama,96,short_response,first,short,neutral,4,0,3.6632,0.0444
llama,96,short_response,first,short,neutral,4,1,3.9139,0.0444
llama,96,short_response,first,short,neutral,4,2,3.8411,0.0444
llama,96,verbose_response,first,long,neutral,4,0,3.8388,0.0444
llama,96,verbose_response,first,long,neutral,4,1,4.2446,0.0444
llama,96,verbose_response,first,long,neutral,4,2,3.8686,0.0444
llama,96,positive_tone,first,normal,positive,4,0,3.5595,0.0444
llama,96,positive_tone,first,normal,positive,4,1,3.5932,0.0444
llama,96,positive_tone,first,normal,positive,4,2,3.4642,0.0444
llama,96,negative_tone,first,normal,negative,4,0,3.4443,0.0444
llama,96,negative_tone,first,normal,negative,4,1,3.3423,0.0444
llama,96,negative_tone,first,normal,negative,4,2,4.0363,0.0444
llama,96,disfavored_pos,second,normal,neutral,3,0,3.1769,0.0444
llama,96,disfavored_pos,second,normal,neutral,4,1,3.4613,0.0444
llama,96,disfavored_pos,second,normal,neutral,4,2,3.292,0.0444
llama,96,worst_case,second,short,negative,4,0,3.7183,0.0444
llama,96,worst_case,second,short,negative,4,1,4.1028,0.0444
llama,96,worst_case,second,short,negative,4,2,3.7852,0.0444
llama,96,best_case_biased,second,long,positive,4,0,3.3747,0.0444
llama,96,best_case_biased,second,long,positive,4,1,3.4913,0.0444
llama,96,best_case_biased,second,long,positive,4,2,3.9541,0.0444
llama,97,baseline,first,normal,neutral,4,0,3.69,0.0392
llama,97,baseline,first,normal,neutral,4,1,3.7998,0.0392
llama,97,baseline,first,normal,neutral,4,2,3.5095,0.0392
llama,97,short_response,first,short,neutral,4,0,3.3652,0.0392
llama,97,short_response,first,short,neutral,4,1,3.8885,0.0392
llama,97,short_response,first,short,neutral,4,2,3.8187,0.0392
llama,97,verbose_response,first,long,neutral,4,0,3.8659,0.0392
llama,97,verbose_response,first,long,neutral,4,1,3.4092,0.0392
llama,97,verbose_response,first,long,neutral,4,2,3.6131,0.0392
llama,97,positive_tone,first,normal,positive,4,0,3.4111,0.0392
llama,97,positive_tone,first,normal,positive,4,1,3.779,0.0392
llama,97,positive_tone,first,normal,positive,4,2,3.7885,0.0392
llama,97,negative_tone,first,normal,negative,4,0,3.7072,0.0392
llama,97,negative_tone,first,normal,negative,4,1,3.9852,0.0392
llama,97,negative_tone,first,normal,negative,4,2,4.1291,0.0392
llama,97,disfavored_pos,second,normal,neutral,4,0,3.4662,0.0392
llama,97,disfavored_pos,second,normal,neutral,4,1,3.5537,0.0392
llama,97,disfavored_pos,second,normal,neutral,3,2,3.2202,0.0392
llama,97,worst_case,second,short,negative,4,0,3.4868,0.0392
llama,97,worst_case,second,short,negative,4,1,4.0507,0.0392
llama,97,worst_case,second,short,negative,4,2,3.4383,0.0392
llama,97,best_case_biased,second,long,positive,4,0,3.8959,0.0392
llama,97,best_case_biased,second,long,positive,4,1,4.2282,0.0392
llama,97,best_case_biased,second,long,positive,4,2,3.8817,0.0392
llama,98,baseline,first,normal,neutral,4,0,3.5105,0.0008
llama,98,baseline,first,normal,neutral,3,1,3.1957,0.0008
llama,98,baseline,first,normal,neutral,4,2,3.5716,0.0008
llama,98,short_response,first,short,neutral,4,0,3.9883,0.0008
llama,98,short_response,first,short,neutral,4,1,3.6616,0.0008
llama,98,short_response,first,short,neutral,4,2,3.9917,0.0008
llama,98,verbose_response,first,long,neutral,4,0,3.8511,0.0008
llama,98,verbose_response,first,long,neutral,4,1,3.8309,0.0008
llama,98,verbose_response,first,long,neutral,4,2,3.6637,0.0008
llama,98,positive_tone,first,normal,positive,3,0,3.2304,0.0008
llama,98,positive_tone,first,normal,positive,4,1,3.5139,0.0008
llama,98,positive_tone,first,normal,positive,4,2,3.5117,0.0008
llama,98,negative_tone,first,normal,negative,4,0,3.839,0.0008
llama,98,negative_tone,first,normal,negative,4,1,3.6766,0.0008
llama,98,negative_tone,first,normal,negative,4,2,3.9786,0.0008
llama,98,disfavored_pos,second,normal,neutral,4,0,3.4081,0.0008
llama,98,disfavored_pos,second,normal,neutral,3,1,3.1921,0.0008
llama,98,disfavored_pos,second,normal,neutral,3,2,3.1067,0.0008
llama,98,worst_case,second,short,negative,4,0,3.4881,0.0008
llama,98,worst_case,second,short,negative,4,1,3.7364,0.0008
llama,98,worst_case,second,short,negative,4,2,3.563,0.0008
llama,98,best_case_biased,second,long,positive,4,0,3.2811,0.0008
llama,98,best_case_biased,second,long,positive,4,1,3.9581,0.0008
llama,98,best_case_biased,second,long,positive,4,2,3.6805,0.0008
llama,99,baseline,first,normal,neutral,4,0,3.5635,-0.0352
llama,99,baseline,first,normal,neutral,4,1,3.2892,-0.0352
llama,99,baseline,first,normal,neutral,3,2,3.2344,-0.0352
llama,99,short_response,first,short,neutral,4,0,3.6302,-0.0352
llama,99,short_response,first,short,neutral,3,1,3.1171,-0.0352
llama,99,short_response,first,short,neutral,4,2,3.8893,-0.0352
llama,99,verbose_response,first,long,neutral,4,0,3.5212,-0.0352
llama,99,verbose_response,first,long,neutral,4,1,3.6412,-0.0352
llama,99,verbose_response,first,long,neutral,4,2,3.8322,-0.0352
llama,99,positive_tone,first,normal,positive,4,0,3.533,-0.0352
llama,99,positive_tone,first,normal,positive,4,1,3.2735,-0.0352
llama,99,positive_tone,first,normal,positive,4,2,4.0089,-0.0352
llama,99,negative_tone,first,normal,negative,3,0,3.2234,-0.0352
llama,99,negative_tone,first,normal,negative,3,1,3.0298,-0.0352
llama,99,negative_tone,first,normal,negative,4,2,3.8853,-0.0352
llama,99,disfavored_pos,second,normal,neutral,3,0,2.8935,-0.0352
llama,99,disfavored_pos,second,normal,neutral,4,1,3.6393,-0.0352
llama,99,disfavored_pos,second,normal,neutral,4,2,3.3985,-0.0352
llama,99,worst_case,second,short,negative,4,0,3.7402,-0.0352
llama,99,worst_case,second,short,negative,4,1,3.4633,-0.0352
llama,99,worst_case,second,short,negative,4,2,3.38,-0.0352
llama,99,best_case_biased,second,long,positive,4,0,3.4727,-0.0352
llama,99,best_case_biased,second,long,positive,4,1,3.3099,-0.0352
llama,99,best_case_biased,second,long,positive,4,2,3.9875,-0.0352
llama,100,baseline,first,normal,neutral,3,0,3.132,-0.2123
llama,100,baseline,first,normal,neutral,4,1,3.4443,-0.2123
llama,100,baseline,first,normal,neutral,4,2,3.569,-0.2123
llama,100,short_response,first,short,neutral,4,0,3.2554,-0.2123
llama,100,short_response,first,short,neutral,4,1,3.6013,-0.2123
llama,100,short_response,first,short,neutral,4,2,3.2519,-0.2123
llama,100,verbose_response,first,long,neutral,4,0,3.49,-0.2123
llama,100,verbose_response,first,long,neutral,4,1,3.4116,-0.2123
llama,100,verbose_response,first,long,neutral,4,2,3.3464,-0.2123
llama,100,positive_tone,first,normal,positive,4,0,3.4611,-0.2123
llama,100,positive_tone,first,normal,positive,3,1,3.0838,-0.2123
llama,100,positive_tone,first,normal,positive,4,2,3.6732,-0.2123
llama,100,negative_tone,first,normal,negative,3,0,3.1703,-0.2123
llama,100,negative_tone,first,normal,negative,3,1,3.1192,-0.2123
llama,100,negative_tone,first,normal,negative,4,2,3.3983,-0.2123
llama,100,disfavored_pos,second,normal,neutral,3,0,3.0153,-0.2123
llama,100,disfavored_pos,second,normal,neutral,3,1,3.2155,-0.2123
llama,100,disfavored_pos,second,normal,neutral,3,2,3.141,-0.2123
llama,100,worst_case,second,short,negative,3,0,2.9422,-0.2123
llama,100,worst_case,second,short,negative,4,1,3.7917,-0.2123
llama,100,worst_case,second,short,negative,4,2,3.381,-0.2123
llama,100,best_case_biased,second,long,positive,4,0,3.4964,-0.2123
llama,100,best_case_biased,second,long,positive,4,1,4.1336,-0.2123
llama,100,best_case_biased,second,long,positive,4,2,3.836,-0.2123
llama,101,baseline,first,normal,neutral,4,0,3.5195,-0.0631
llama,101,baseline,first,normal,neutral,3,1,3.1236,-0.0631
llama,101,baseline,first,normal,neutral,3,2,3.1278,-0.0631
llama,101,short_response,first,short,neutral,4,0,3.9665,-0.0631
llama,101,short_response,first,short,neutral,4,1,3.5364,-0.0631
llama,101,short_response,first,short,neutral,4,2,3.6006,-0.0631
llama,101,verbose_response,first,long,neutral,4,0,3.3719,-0.0631
llama,101,verbose_response,first,long,neutral,4,1,3.8095,-0.0631
llama,101,verbose_response,first,long,neutral,4,2,4.0008,-0.0631
llama,101,positive_tone,first,normal,positive,4,0,3.9859,-0.0631
llama,101,positive_tone,first,normal,positive,4,1,3.4437,-0.0631
llama,101,positive_tone,first,normal,positive,4,2,3.7442,-0.0631
llama,101,negative_tone,first,normal,negative,4,0,3.5908,-0.0631
llama,101,negative_tone,first,normal,negative,4,1,3.859,-0.0631
llama,101,negative_tone,first,normal,negative,4,2,3.6158,-0.0631
llama,101,disfavored_pos,second,normal,neutral,3,0,3.0403,-0.0631
llama,101,disfavored_pos,second,normal,neutral,4,1,3.6299,-0.0631
llama,101,disfavored_pos,second,normal,neutral,4,2,3.294,-0.0631
llama,101,worst_case,second,short,negative,4,0,3.5061,-0.0631
llama,101,worst_case,second,short,negative,4,1,3.6781,-0.0631
llama,101,worst_case,second,short,negative,4,2,3.3809,-0.0631
llama,101,best_case_biased,second,long,positive,4,0,3.7021,-0.0631
llama,101,best_case_biased,second,long,positive,4,1,3.5033,-0.0631
llama,101,best_case_biased,second,long,positive,4,2,3.3088,-0.0631
llama,102,baseline,first,normal,neutral,4,0,4.0728,-0.0514
llama,102,baseline,first,normal,neutral,3,1,3.2268,-0.0514
llama,102,baseline,first,normal,neutral,4,2,3.5669,-0.0514
llama,102,short_response,first,short,neutral,4,0,3.6742,-0.0514
llama,102,short_response,first,short,neutral,4,1,3.3766,-0.0514
llama,102,short_response,first,short,neutral,4,2,3.5658,-0.0514
llama,102,verbose_response,first,long,neutral,4,0,3.3294,-0.0514
llama,102,verbose_response,first,long,neutral,4,1,4.2669,-0.0514
llama,102,verbose_response,first,long,neutral,4,2,3.6249,-0.0514
llama,102,positive_tone,first,normal,positive,4,0,3.5283,-0.0514
llama,102,positive_tone,first,normal,positive,4,1,4.1135,-0.0514
llama,102,positive_tone,first,normal,positive,4,2,3.352,-0.0514
llama,102,negative_tone,first,normal,negative,4,0,3.9846,-0.0514
llama,102,negative_tone,first,normal,negative,4,1,3.7915,-0.0514
llama,102,negative_tone,first,normal,negative,3,2,3.0844,-0.0514
llama,102,disfavored_pos,second,normal,neutral,3,0,3.1765,-0.0514
llama,102,disfavored_pos,second,normal,neutral,4,1,3.3987,-0.0514
llama,102,disfavored_pos,second,normal,neutral,4,2,3.2884,-0.0514
llama,102,worst_case,second,short,negative,4,0,3.6444,-0.0514
llama,102,worst_case,second,short,negative,4,1,3.4347,-0.0514
llama,102,worst_case,second,short,negative,4,2,3.4003,-0.0514
llama,102,best_case_biased,second,long,positive,4,0,3.4786,-0.0514
llama,102,best_case_biased,second,long,positive,4,1,4.2162,-0.0514
llama,102,best_case_biased,second,long,positive,4,2,3.2838,-0.0514
llama,103,baseline,first,normal,neutral,4,0,3.2891,-0.1203
llama,103,baseline,first,normal,neutral,4,1,3.4169,-0.1203
llama,103,baseline,first,normal,neutral,3,2,3.0439,-0.1203
llama,103,short_response,first,short,neutral,4,0,3.7084,-0.1203
llama,103,short_response,first,short,neutral,3,1,3.2355,-0.1203
llama,103,short_response,first,short,neutral,4,2,3.2907,-0.1203
llama,103,verbose_response,first,long,neutral,4,0,3.3175,-0.1203
llama,103,verbose_response,first,long,neutral,3,1,3.1785,-0.1203
llama,103,verbose_response,first,long,neutral,4,2,3.9784,-0.1203
llama,103,positive_tone,first,normal,positive,4,0,3.6531,-0.1203
llama,103,positive_tone,first,normal,positive,4,1,3.7633,-0.1203
llama,103,positive_tone,first,normal,positive,4,2,3.7383,-0.1203
llama,103,negative_tone,first,normal,negative,4,0,3.5134,-0.1203
llama,103,negative_tone,first,normal,negative,4,1,3.5515,-0.1203
llama,103,negative_tone,first,normal,negative,4,2,3.8384,-0.1203
llama,103,disfavored_pos,second,normal,neutral,4,0,3.6602,-0.1203
llama,103,disfavored_pos,second,normal,neutral,3,1,2.8637,-0.1203
llama,103,disfavored_pos,second,normal,neutral,4,2,3.9026,-0.1203
llama,103,worst_case,second,short,negative,3,0,3.1355,-0.1203
llama,103,worst_case,second,short,negative,4,1,3.4129,-0.1203
llama,103,worst_case,second,short,negative,4,2,3.5871,-0.1203
llama,103,best_case_biased,second,long,positive,4,0,3.5638,-0.1203
llama,103,best_case_biased,second,long,positive,4,1,4.1481,-0.1203
llama,103,best_case_biased,second,long,positive,4,2,3.8387,-0.1203
llama,104,baseline,first,normal,neutral,4,0,3.609,-0.0242
llama,104,baseline,first,normal,neutral,4,1,3.7647,-0.0242
llama,104,baseline,first,normal,neutral,4,2,3.5922,-0.0242
llama,104,short_response,first,short,neutral,4,0,3.5001,-0.0242
llama,104,short_response,first,short,neutral,4,1,3.8194,-0.0242
llama,104,short_response,first,short,neutral,4,2,3.7044,-0.0242
llama,104,verbose_response,first,long,neutral,4,0,3.494,-0.0242
llama,104,verbose_response,first,long,neutral,4,1,4.0731,-0.0242
llama,104,verbose_response,first,long,neutral,4,2,3.7108,-0.0242
llama,104,positive_tone,first,normal,positive,4,0,3.2977,-0.0242
llama,104,positive_tone,first,normal,positive,4,1,3.3411,-0.0242
llama,104,positive_tone,first,normal,positive,4,2,3.7529,-0.0242
llama,104,negative_tone,first,normal,negative,4,0,3.9444,-0.0242
llama,104,negative_tone,first,normal,negative,4,1,3.7883,-0.0242
llama,104,negative_tone,first,normal,negative,4,2,3.7895,-0.0242
llama,104,disfavored_pos,second,normal,neutral,3,0,3.083,-0.0242
llama,104,disfavored_pos,second,normal,neutral,4,1,3.3314,-0.0242
llama,104,disfavored_pos,second,normal,neutral,3,2,3.215,-0.0242
llama,104,worst_case,second,short,negative,4,0,3.5958,-0.0242
llama,104,worst_case,second,short,negative,4,1,3.6229,-0.0242
llama,104,worst_case,second,short,negative,4,2,3.4447,-0.0242
llama,104,best_case_biased,second,long,positive,4,0,3.8503,-0.0242
llama,104,best_case_biased,second,long,positive,4,1,3.278,-0.0242
llama,104,best_case_biased,second,long,positive,3,2,3.184,-0.0242
llama,105,baseline,first,normal,neutral,4,0,3.3943,0.0606
llama,105,baseline,first,normal,neutral,4,1,3.8115,0.0606
llama,105,baseline,first,normal,neutral,4,2,3.6754,0.0606
llama,105,short_response,first,short,neutral,4,0,3.2802,0.0606
llama,105,short_response,first,short,neutral,4,1,3.9349,0.0606
llama,105,short_response,first,short,neutral,4,2,3.7573,0.0606
llama,105,verbose_response,first,long,neutral,4,0,3.6958,0.0606
llama,105,verbose_response,first,long,neutral,4,1,3.7441,0.0606
llama,105,verbose_response,first,long,neutral,4,2,3.4439,0.0606
llama,105,positive_tone,first,normal,positive,4,0,3.7382,0.0606
llama,105,positive_tone,first,normal,positive,4,1,3.342,0.0606
llama,105,positive_tone,first,normal,positive,4,2,3.5944,0.0606
llama,105,negative_tone,first,normal,negative,4,0,3.6447,0.0606
llama,105,negative_tone,first,normal,negative,4,1,3.9523,0.0606
llama,105,negative_tone,first,normal,negative,4,2,3.7515,0.0606
llama,105,disfavored_pos,second,normal,neutral,4,0,3.5848,0.0606
llama,105,disfavored_pos,second,normal,neutral,3,1,3.0618,0.0606
llama,105,disfavored_pos,second,normal,neutral,4,2,3.361,0.0606
llama,105,worst_case,second,short,negative,4,0,3.9164,0.0606
llama,105,worst_case,second,short,negative,4,1,4.1478,0.0606
llama,105,worst_case,second,short,negative,4,2,3.3738,0.0606
llama,105,best_case_biased,second,long,positive,4,0,3.4175,0.0606
llama,105,best_case_biased,second,long,positive,4,1,3.855,0.0606
llama,105,best_case_biased,second,long,positive,4,2,4.2146,0.0606
llama,106,baseline,first,normal,neutral,4,0,3.8844,0.2829
llama,106,baseline,first,normal,neutral,4,1,3.5354,0.2829
llama,106,baseline,first,normal,neutral,4,2,3.5403,0.2829
llama,106,short_response,first,short,neutral,4,0,4.03,0.2829
llama,106,short_response,first,short,neutral,4,1,4.0913,0.2829
llama,106,short_response,first,short,neutral,4,2,3.9321,0.2829
llama,106,verbose_response,first,long,neutral,4,0,3.7362,0.2829
llama,106,verbose_response,first,long,neutral,4,1,4.3358,0.2829
llama,106,verbose_response,first,long,neutral,4,2,3.937,0.2829
llama,106,positive_tone,first,normal,positive,4,0,4.0578,0.2829
llama,106,positive_tone,first,normal,positive,4,1,3.4253,0.2829
llama,106,positive_tone,first,normal,positive,4,2,4.2432,0.2829
llama,106,negative_tone,first,normal,negative,4,0,3.7746,0.2829
llama,106,negative_tone,first,normal,negative,4,1,4.3327,0.2829
llama,106,negative_tone,first,normal,negative,4,2,4.1314,0.2829
llama,106,disfavored_pos,second,normal,neutral,3,0,3.22,0.2829
llama,106,disfavored_pos,second,normal,neutral,4,1,3.6804,0.2829
llama,106,disfavored_pos,second,normal,neutral,4,2,4.0685,0.2829
llama,106,worst_case,second,short,negative,4,0,3.772,0.2829
llama,106,worst_case,second,short,negative,4,1,4.5053,0.2829
llama,106,worst_case,second,short,negative,4,2,4.0917,0.2829
llama,106,best_case_biased,second,long,positive,4,0,4.3487,0.2829
llama,106,best_case_biased,second,long,positive,4,1,3.965,0.2829
llama,106,best_case_biased,second,long,positive,4,2,3.8728,0.2829
llama,107,baseline,first,normal,neutral,4,0,4.0155,0.0262
llama,107,baseline,first,normal,neutral,4,1,3.7365,0.0262
llama,107,baseline,first,normal,neutral,4,2,3.4974,0.0262
llama,107,short_response,first,short,neutral,4,0,3.8528,0.0262
llama,107,short_response,first,short,neutral,4,1,3.5809,0.0262
llama,107,short_response,first,short,neutral,4,2,3.7659,0.0262
llama,107,verbose_response,first,long,neutral,4,0,4.105,0.0262
llama,107,verbose_response,first,long,neutral,4,1,3.7317,0.0262
llama,107,verbose_response,first,long,neutral,4,2,3.5357,0.0262
llama,107,positive_tone,first,normal,positive,4,0,3.3903,0.0262
llama,107,positive_tone,first,normal,positive,4,1,3.6764,0.0262
llama,107,positive_tone,first,normal,positive,4,2,3.4341,0.0262
llama,107,negative_tone,first,normal,negative,4,0,3.3122,0.0262
llama,107,negative_tone,first,normal,negative,4,1,3.3766,0.0262
llama,107,negative_tone,first,normal,negative,4,2,4.0293,0.0262
llama,107,disfavored_pos,second,normal,neutral,4,0,3.317,0.0262
llama,107,disfavored_pos,second,normal,neutral,4,1,3.3721,0.0262
llama,107,disfavored_pos,second,normal,neutral,3,2,3.0904,0.0262
llama,107,worst_case,second,short,negative,4,0,3.5206,0.0262
llama,107,worst_case,second,short,negative,4,1,3.5101,0.0262
llama,107,worst_case,second,short,negative,4,2,3.6196,0.0262
llama,107,best_case_biased,second,long,positive,3,0,3.1174,0.0262
llama,107,best_case_biased,second,long,positive,4,1,4.0105,0.0262
llama,107,best_case_biased,second,long,positive,4,2,3.651,0.0262
llama,108,baseline,first,normal,neutral,4,0,3.6192,0.0386
llama,108,baseline,first,normal,neutral,4,1,3.7972,0.0386
llama,108,baseline,first,normal,neutral,4,2,3.7781,0.0386
llama,108,short_response,first,short,neutral,4,0,3.5905,0.0386
llama,108,short_response,first,short,neutral,4,1,3.9149,0.0386
llama,108,short_response,first,short,neutral,4,2,3.912,0.0386
llama,108,verbose_response,first,long,neutral,4,0,3.8755,0.0386
llama,108,verbose_response,first,long,neutral,4,1,4.0804,0.0386
llama,108,verbose_response,first,long,neutral,4,2,4.0085,0.0386
llama,108,positive_tone,first,normal,positive,4,0,3.8687,0.0386
llama,108,positive_tone,first,normal,positive,4,1,4.0441,0.0386
llama,108,positive_tone,first,normal,positive,4,2,3.6765,0.0386
llama,108,negative_tone,first,normal,negative,4,0,3.7345,0.0386
llama,108,negative_tone,first,normal,negative,4,1,3.9439,0.0386
llama,108,negative_tone,first,normal,negative,4,2,3.6696,0.0386
llama,108,disfavored_pos,second,normal,neutral,4,0,3.5011,0.0386
llama,108,disfavored_pos,second,normal,neutral,3,1,3.2146,0.0386
llama,108,disfavored_pos,second,normal,neutral,2,2,2.7418,0.0386
llama,108,worst_case,second,short,negative,4,0,3.9163,0.0386
llama,108,worst_case,second,short,negative,3,1,3.2187,0.0386
